ID|word|meaning
3210|accumulation|n.积累
3211|idyll|n.田园诗,牧歌。
3212|bulky|adj.庞大的,笨重的
3213|tacit|adj.默许的。
3214|concerted|a.商定的,一致的
3215|tetrad|n.四个,四个一组,[生]四分染色体。
3216|par|n.(跟)原价相等a.常态的,平均的,平价的,意料之中的
3217|supersede|vt.代替
3218|oust|vt.剥夺,取代,驱逐。
3219|ear|n.耳,耳朵,听力,听觉,穗
3220|impost|n.进口税,关税
3221|milkman|n.送奶人
3222|moreover|ad.加之,而且
3223|tense|n.时态v.拉紧,(使)紧张a.绷紧的,紧张的
3224|baby-sit|v.(替人)看护小孩
3225|drug|n.药物,麻醉品,毒品,滞销货v.下麻药,吸毒
3226|lull|n.暂停,麻痹。vt.使平静,哄骗,使安静。vi.变平静
3227|captain|n.首领,队长,船长,上尉v.做…的首领,指挥
3228|pollute|v.弄脏,污染
3229|unconscious|a.不醒人事的,没有意识的
3230|utter|v.说,发出(声音)a.彻底的,完全的
3231|motorcycle|n.摩托车
3232|director|n.指导者,主任,导演
3233|snowy|a.雪的,下雪的
3234|cram|v.填满。
3235|warmth|n.暖和,温暖,热心,热情
3236|reluctant|a.不愿的,勉强的
3237|worldwide|a.全世界的,世界范围的ad.遍及全世界
3238|uniform|n.制服,军服a.相同的,一律的
3239|formulation|n.明确的表达
3240|plank|n.厚木板,支架,(政党的)政纲条款。vt.铺板,立刻付款。vi.睡在板上
3241|join|v.参加,加入,联合,连接,和…在一起
3242|prohibit|vt.禁止
3243|spacecraft|n.宇宙飞船
3244|deceased|adj.已死的
3245|ketchup|n.调味蕃茄酱。
3246|burden|n.担子,重担,负担vt.给予负担或麻烦
3247|experimental|a.实验(性)的,试验(性)的
3248|suspicious|a.可疑的,怀疑的
3249|film|n.电影,胶片,薄膜,薄层vt.把…拍成电影
3250|knot|n.绳结,结合,树节,海里,小群人,v.打结
3251|farther|ad.更远地,再往前地a.更远的
3252|social|a.社会的,交际的
3253|apply|v.要求,申请
3254|assimilate|v.吸收。
3255|pneumonia|n.肺炎
3256|violent|a.猛烈的,凶暴的,由暴力引起的,强烈的,厉害的
3257|taxi|n.出租汽车v.(使)滑行
3258|halve|vt.对分,平摊
3259|outward|a.外面的,公开的,向外的ad.向外,在外n.外表
3260|insider|n.知情者
3261|embassy|n.大使馆
3262|temperature|n.温度,体温,热度,发烧
3263|encroach|vi.(逐步或暗中)侵占,蚕食,超出通常(或正常)界线。
3264|diversion|n.转向,转移,牵制,解闷,娱乐
3265|hesitation|n.犹豫,踌躇
3266|necessarily|ad.必然,必定
3267|congestion|n.拥挤,混杂
3268|boarding|n.伙食
3269|numb|adj.麻木的。v.失去知觉
3270|capable|a.有本领的,有能力的,(of)可以…的,能…的
3271|hide|v.隐藏,躲藏,隐瞒n.皮革,兽皮
3272|convict|n.罪犯
3273|strife|n.争吵,冲突,斗争,竞争
3274|mourning|n.哀痛
3275|perfect|a.完善的,完全的,(语法)完成的v.使完美
3276|spider|n.蜘蛛
3277|stone|n.石,石头,岩石,矿石,(水果的)核、子
3278|assume|vt.假定,承担,使用
3279|astronomer|n.天文学家
3280|suggestion|n.建议,意见,细微的迹象,暗示,联想
3281|email|n.电子邮件
3282|disciplinary|adj.纪律的,学科的
3283|infantry|n.步兵
3284|gain|v.获得,增加,表等走快n.增进,增加,收益
3285|error|n.错误,过失
3286|cannon|n.大炮vi.开炮
3287|approach|v.接近,着手处理,n.接近,方法,途径
3288|museum|n.博物馆,展览馆
3289|discussion|n.讨论,谈论,论述
3290|nod|v.点(头),点头招呼n.点头招呼,打盹,瞌睡
3291|costume|n.装束,服装。
3292|persistence|n.坚持,持续,存留
3293|therapy|n.治疗。
3294|tag|n.标签,鞋带,垂饰vt.加标签于,附加vi.紧随
3295|peroxide|n.[化]过氧化物,过氧化氢。v.以过氧化氢漂白
3296|seat|n.座位,底座,所在地,场所v.使坐下
3297|daytime|n.白天,日间
3298|mild|a.温和的,轻微的,味淡的,不含有害物质的的
3299|halibut|n.大比目鱼。
3300|affair|n.事务,事情(件),(个人的)事
3301|mast|n.桅杆,杆vt.扯帆
3302|earthquake|n.地震
3303|refund|n.归还,归还额,vt.归还
3304|put|vt.放,搁,置,表达,使处于…状态,记下
3305|bribe|n./vt.贿赂,行贿
3306|endeavor|v./n.努力,尽力,力图
3307|obligation|n.义务,责任
3308|perpendicular|a.垂直的,成直角的,直立的,n.垂直线
3309|bankruptcy|n.破产。
3310|drugstore|n.零食店
3311|dent|n.牙,槽,凹陷
3312|grease|n.动物脂肪,油脂状物,vt.涂油脂于
3313|unhappy|a.不幸福的,不快乐的
3314|caption|n.报纸文章的标题,照片说明
3315|heart|n.心(脏),内心,感情,热忱,中心,要点
3316|ashtray|n.烟灰缸
3317|upside-down|a.颠倒的,乱七八糟的
3318|lover|n.爱好者,(pl.)情侣
3319|color-blind|adj.色盲的
3320|lumber|n.木材,木料
3321|commission|n.委员会,佣金,军事任职,考察团,vt.委任,任命,委托
3322|tickle|vt.挠,胳肢,逗乐
3323|advance|n.前进,预付vi.前进,进展vt.促进,推进
3324|wane|vi.变小,亏缺,衰落,退潮,消逝,呈下弦。n.月亏,月亏期,衰退,衰退期。
3325|naughty|a.顽皮的,淘气的
3326|plagiarize|v.剽窃,抄袭。
3327|denominate|v.为命名
3328|wag|vt.摇,摇摆,摆动
3329|obscene|adj.淫秽的,猥亵的。
3330|fit|a.(病的)发作,痉挛v./a.n.合适,试穿,安装
3331|indoors|ad.在室内,在屋里
3332|bother|v./n.麻烦,打扰
3333|bureaucracy|n.官僚
3334|uncover|v.揭开,揭露
3335|impossibility|n.不可能性
3336|know|vt.知道,了解,认识,识别vi.知道,了解
3337|turbot|n.大比目鱼,大菱鲆。
3338|pimple|n.[医]丘疹,面泡,疙瘩。
3339|favour|n.亲切,宠爱。
3340|sugar|n.糖,食糖vt.加糖于
3341|doubtless|ad.无疑地,很可能
3342|corporate|a.社团的,公司的,共同的
3343|arrive|vi.到达,(时间、事件)到来,发生,达到
3344|downward|a.向下的ad.(also：downwards)向下,往下
3345|enumerate|v.列举
3346|stock|n.存货,供给,股票v.供应
3347|prophet|n.预言家,先知,提倡者
3348|embroider|v.绣
3349|inflammable|adj.不易燃的
3350|charcoal|n.炭,木炭,生物炭
3351|journalist|n.新闻工作者,记者
3352|dissatisfy|vi.使不满,使不平
3353|swan|n.天鹅vi.闲荡,游荡
3354|trick|n.诡计,恶作剧,技艺
3355|lamb|n.小羊,羊羔肉
3356|hound|n.猎狗,卑鄙的人vt.用猎狗追,追逐
3357|dependent|a.依靠的,依赖的,从属的,随…而定的
3358|curtain|n.窗帘,门帘,幕(布),结束vt遮掩
3359|select|v.选择,挑选a.精选的,选择的
3360|comparison|n.比较,对比,比喻,比拟
3361|limp|a.柔软的,软弱的,vt./n.跛行,蹒跚
3362|league|n.同盟,联盟,联合会,社团
3363|suffering|n.苦难
3364|flight|n.飞翔,飞行,航班,航程,逃跑,楼梯的一段
3365|raucous|adj.沙哑的。
3366|deduction|n.推断,减少
3367|bronze|n./v.青铜,青铜色,青铜器
3368|twinkle|vi.闪烁,闪耀,闪闪发光
3369|lime|n.石灰
3370|insane|a.疯狂的,愚蠢的
3371|legible|adj.清晰的,易读的。
3372|apiece|adv.每个,每人,各。
3373|issue|v.分发,出版,发行,n.出版,发行,问题
3374|entrust|v.委托
3375|illiterate|n./a.文盲(的)
3376|transship|v.转运,转船
3377|nourish|vt.养育,怀有(希望)
3378|voice|n.声音,嗓音,发音能力,意见,发言权,语态
3379|the|art.这(那)个,这(那)些(指特定的人或物)
3380|underwear|n.衫衣,内衣,贴身衣
3381|confront|vt.使面对,面临
3382|pine|vi.消瘦,衰弱,n.松树
3383|restrain|vt.阻止,控制,抑制,遏制
3384|forgery|n.锻炉,锻造厂
3385|unaffordable|adj.买不起的
3386|fiance|n.<法>未婚夫。
3387|rejection|n.拒绝
3388|oil|n.油,石油v.给…加润滑油,涂油,上油
3389|miracle|n.奇迹
3390|delude|vt.迷惑,蛊惑。
3391|actual|a.实际的,现实的,真实的,目前的
3392|delivery|n.递送,交付,分娩,交货,引渡
3393|pertinent|a.贴切的,中肯的,相关的
3394|subliminal|adj.下意识的,潜在意识的。
3395|recorder|n.记录员,录音机
3396|chemistry|n.化学
3397|onto|prep.在…上面,到…上面
3398|faithfully|adv.忠诚地
3399|wonder|n.惊奇,惊异,奇迹,奇事v.(at)诧异,想知道
3400|brainstorm|n.灵机一动。v.集体讨论
3401|fortunately|ad.幸运地,幸亏
3402|outlook|n.景色,风光,观点,见解,展望,前景
3403|instrument|n.工具,仪器,器械,乐器
3404|four|num.四pron./a.四(个,只…)
3405|journal|n.定期刊物,杂志,日报,日志,日记
3406|basement|n.底层,地下室
3407|train|n.列车,行列,系列,一串v.训练,培养
3408|astonishment|n.惊奇,惊讶
3409|snap|v.啪地移动,(使)突然断开,断开(成两截)
3410|tumour|n.[医]瘤,肿瘤,肿块。
3411|fixed|adj.固定的,已确定的
3412|invest|v.投资,购买,授予
3413|dimension|n.尺寸,尺度,大小
3414|impress|v.(on)印,盖印,留下印象,引人注目
3415|provocation|n.刺激,煽动
3416|satisfactory|a.令人满意的,圆满的,良好的,符合要求的
3417|holocaust|n.大毁灭,大屠杀。
3418|so-called|a.(贬)所谓的,号称的
3419|equivalent|a./n.相等的,相同
3420|however|ad.然而,可是,不过,无论如何conj.无论
3421|muster|n.集合,阅,样品,清单,一群。v.集合,召集,征召,鼓起(勇气等),集聚。
3422|provoke|vt.激怒,引起
3423|appreciate|vt.为…表示感激,感谢,欣赏,赏识,评价
3424|outlet|n.(河流等)出口,出路,[喻
3425|disagree|vi.有分歧,不一致
3426|particular|a.特殊的,苛求的,个别的n.详情,细节,特色
3427|summer|n.夏天,夏季a.夏季的
3428|explode|v.(使)爆炸,爆发
3429|heartfelt|adj.衷心的
3430|farewell|int./n./a.再见,临别的,告别的
3431|there|ad.在那儿,往那儿,[作引导词表示存在
3432|discord|n.不一致,意见不合,嘈杂声,[音乐]不和谐。v.不和
3433|educate|v.教育,培养,训练
3434|plateau|n.高原,(上升后的)稳定水平(或时期、状态)
3435|attendance|n.出席,出席人数,护理,照料
3436|inventory|n.详细目录,存货,财产清册,总量。
3437|congested|adj.拥挤的。
3438|unwilling|a.不愿意的
3439|figure|n.体形,轮廓,数字,图形v.描绘,计算,推测
3440|deluge|n.洪水,豪雨。v.使泛滥,淹,浸,压倒。
3441|distort|vt.扭曲,使变形,歪曲,曲解
3442|straw|n.稻草,麦杆,吸管
3443|deft|adj.敏捷熟练的,灵巧的。
3444|participant|n.参加者,参与者a.有份的,参与的
3445|tanker|n.油船
3446|encircle|v.环绕,包围
3447|anxiously|adv.焦急地,急切地
3448|panther|n.豹,黑豹,美洲狮
3449|cent|n.(货币单位)分,分币
3450|bee|n.蜂,蜜蜂,忙碌的人
3451|overrule|vt.驳回,否决,支配,制服。
3452|devaluation|n.贬值
3453|performance|n.演出,表演,履行,执行,工作情况,表现,(机器等)工作性能
3454|rotation|n.旋转,转动,循环
3455|hub|n.毂,木片,中心。n.网络集线器,网络中心
3456|magician|n.魔法师,变戏法的人
3457|decrease|v./n.减小,减少,减少量
3458|handbook|n.手册,便览
3459|please|v.请,使愉快,使满意,喜欢,愿意
3460|final|a.最终的,决定性的n.结局,决赛,期末考试
3461|occupant|n.占有者,居住者。
3462|thrust|n.猛推,冲锋,突击,推力
3463|commute|v.交换,抵偿,减刑,<电工>整流。
3464|acrobat|n.特技演员,杂技演员
3465|uncalled-for|adj.不必要的,多余的,无理的
3466|ticket|n.票,入场券,票签,(交通违章)罚款传票
3467|conquer|vt.征服,攻克
3468|nostril|n.鼻孔
3469|appearance|n.出现,露面,外表,(在会议等)作短暂露面
3470|dry|a.干(旱)的,干渴的,枯燥vt.使干燥,晒干
3471|conceive|v.想出(主意),怀孕
3472|sculpture|n./v.雕塑,雕刻
3473|empower|v.授权与,使能够。
3474|sound|n.声音v.发声,响a.健全的,完好的,正当的
3475|mechanical|a.机械的,由机构制成的,机械似的,呆板的
3476|describe|v.描述,形容
3477|pinch|vt.捏,拧,掐,夹痛,紧压,n.压力,重压,微量
3478|shade|n.荫,阴影,遮光物,罩v.遮蔽,遮光
3479|radiation|n.放射,发射,辐射能
3480|pleasant|a.令人愉快的vt.使高兴vi.满意,喜欢
3481|paraphrase|v.解释。n.解释
3482|allegiance|n.忠贞,效忠。
3483|pumpkin|n.南瓜,南瓜藤
3484|tie|n.领带,联系,关系,纽带,束缚v.扎,系,捆
3485|bouquet|n.花束。
3486|privilege|n.特权,优惠
3487|Oceania|n.大洋洲
3488|tall|a.(身材)高的,高大的,夸大的,离谱的
3489|mishandle|v.装卸不慎
3490|disgrace|n.失宠,耻辱v.使失宠,玷辱,使蒙羞
3491|supposing|conj.假使
3492|bespectacled|adj.带眼镜的。
3493|accrued|adj.增值的,应计的
3494|musical|a.音乐的,有音乐才能的n.音乐片
3495|submission|n.屈服,降服,服从,谦恭,投降。
3496|many|a.许多的,多的pron.许多人或物,许多
3497|theatrical|adj.戏剧的
3498|intimidate|v.胁迫。
3499|semiconductor|n.半导体
3500|brake|n./v.刹车
3501|speech|n.演说,讲话,言语,语言
3502|mushroom|n.蘑菇,vi.迅速发展
3503|advertising|adj.广告的
3504|destruction|n.毁坏,毁灭(的原因)
3505|liking|n.兴趣,嗜好
3506|precede|v.领先(于),在(…之前),优先,先于
3507|young|a.年轻的,幼小的,没经验的n.青年人
3508|below|prep.在…下面,在…以下ad.在下面,向下
3509|blanket|n.毯子(可数),厚厚一层(可数)vt.铺上一层
3510|war|n.战争(状态),冲突vi.作战
3511|twist|vt.捻,搓,扭转,盘旋,n.搓,扭拧,怪癖
3512|bottom|n.底(部),基础,根基,海底,湖底,河床
3513|misunderstand|v.误解,误会
3514|publish|v.出版,刊印,公布,发布
3515|vertical|a.垂直的n.垂直线
3516|roughly|ad.粗糙地,粗略地
3517|attention|n.注意,注意力,立正,特别照顾,照料
3518|popcorn|n.爆米花
3519|signal|n./v.(发)信号
3520|veil|n.面纱,遮蔽物v.用面纱掩盖,掩饰
3521|entity|n.实体。
3522|stain|n./v.染料,着色剂,污点,沾污处
3523|exuberant|adj.繁茂的,丰富的,非凡的,(语言等)华而不实的。
3524|overhead|a.在头顶上的,架空的ad.在头顶上n.(pl)经常费用,生产和贸易的费用,
3525|invalid|a.无效的,作废的,无根据的n.病人,病弱者,a.病弱的,伤残的
3526|allergic|adj.过敏的,变态的
3527|attribution|n.属于
3528|beautiful|a.美的,美丽的,出色的,完美的
3529|truth|n.真实,真相,真实性,真理
3530|being|n.生物,生命,存在,
3531|neutralize|v.压制。5nju：trElaIz,
3532|bat|n.球拍,球棒,短棒,蝙蝠
3533|almost|adv.几乎,差不多
3534|mountain|n.山
3535|glad|a.高兴的,快活的,乐意的,情愿的
3536|physique|n.(男子的)体格,体形。
3537|pillar|n.柱,栋梁
3538|clench|v.咬紧,握紧,决定
3539|presence|n.出席,到场,风采,风度
3540|bestow|vt.把…赠与
3541|turtle|n.海龟,玳瑁,甲鱼肉
3542|porter|n.守门人,门房,行李搬运工,服务员
3543|lash|n.鞭子,鞭打,睫毛,责骂,讽刺。vt.鞭打,摆动,扎捆,冲击,煽动,讽刺。vi.猛击,急速甩动。
3544|chasm|n.深坑,裂口。
3545|evil|a.邪恶的,罪恶的n.邪恶,罪恶
3546|fob|(缩)离岸价
3547|colonial|a.殖民地的,关于殖民的,n.殖民地居民
3548|must|aux./v.必须,很可能,一定要n.必须做的事
3549|dough|n.面团
3550|wealthy|a.富有的,丰裕的,充分的n.富人,有钱人
3551|patrol|vt./vi.巡逻,巡查
3552|regard|v.(as)把…看作为,考虑n.(pl.)敬重,问候
3553|indigenous|adj.本土的。
3554|faith|n.信任,信仰
3555|kill|vt.杀死,消灭,破坏,毁灭,消磨(时间)
3556|distend|v.(使)扩大,(使)扩张。
3557|ox|n.牛,公牛
3558|they|商店。(一般人经常用复数they来指一家商店)
3559|investigate|vt.调查,调查研究
3560|examination|n.考试,测验
3561|gaily|adv.华丽地,欢乐地。
3562|deliberate|a.故意的,从容的,仔细考虑的,v.仔细考虑
3563|president|n.总统,校长,会长,主席
3564|denote|vt.是…的符号,指示,表示
3565|characteristic|a./n.特有的,表示特征的,特性
3566|snack|n.小吃,快餐
3567|source|n.源,源泉,来源,出处
3568|herbal|adj.草药的
3569|never|ad.永不,从不,决不,从来没有,不,没有
3570|outsider|n.局外人
3571|decision|n.决定,决心,决议,决策
3572|carnivore|n.食肉动物。n.(动物或植物)食肉类,食肉动物,食虫植物
3573|underwriter|n.保险商,承购人
3574|enrich|vt.使丰富,充实,使富有
3575|estimate|n.估计,估价v.评价,估量
3576|establishment|n.建立,设立,建立的机构(或组织)
3577|resultant|a.作为结果而发生的,合成的
3578|raise|v.举起,提升,增加,饲养,引起,竖起,提出
3579|seizure|n.强占,没收,发作,赃物
3580|pressure|n.压,压力,压迫,强制,紧迫,困苦,困难
3581|migratory|adj.迁移的,流浪的。
3582|aptitude|n.才智,天资
3583|incident|n.事件,事变
3584|cohesion|n.凝聚力,团结
3585|funnel|n.漏斗,烟窗。
3586|gratitude|n.感激,感恩
3587|make|n.(产品)来源,制法vt.制造,做成,准备
3588|organ|n.器官,报刊,风琴
3589|workaholic|n.工作第一的人,专心工作的人。
3590|tobacco|n.烟草,烟叶
3591|ice|n.冰,冰冻甜食vt.冰冻,使成冰
3592|instead|ad.代替,顶替
3593|spoonful|adj.一匙的量
3594|tibia|n.[解]胫骨,[昆]胫节,从前的一种笛。
3595|follower|n.契据的附面,从动件
3596|poster|n.海报,招贴,(布告,标语,海报等的)张贴者。
3597|deliverance|n.救助
3598|first|a./ad.第一,最初,首次n.开始pron.第一名
3599|starvation|n.饥饿
3600|expiration|n.期满
3601|panoramic|adj.全景的
3602|eucalyptus|n.[植]桉树。
3603|incompatible|a.不相容的
3604|emission|n.散发,传播,发出物
3605|mania|n.[医]颠狂,狂躁,癖好,狂热。
3606|user|n.用户,使用者
3607|taboo|n.(宗教)禁忌、避讳,禁止接近,禁止使用。adj.禁忌的,忌讳的。vt.禁忌,避讳,禁制,禁止
