ID|word|meaning
2754 | tense | adj. 紧张的；拉紧的 v. 变得紧张；使拉紧 n. 时态
2755 | prominence | n. 突出；显著；突出物；卓越
2756 | lobster | n. 龙虾
2757 | decimal | adj. 小数的；十进位的 n. 小数
2758 | serendipity | n. 意外发现珍奇事物的本领；有意外发现珍宝的运气
2759 | surpass | v. 超越；胜过，优于；非…所能办到或理解
2760 | abridgement | n. 节略，缩写；减少
2761 | bedlam | n. 混乱，骚乱；精神病院，疯人院
2762 | opprobrium | n. 耻辱，不名誉；责骂，咒骂
2763 | fundamental | adj. 基本的，根本的 n. 基本原理；基本原则
2764 | inexorable | adj. 无情的；不屈不挠的；不可阻挡的；无法改变的
2765 | maneuver | n. [军] 机动；演习；策略；调遣 v. [军] 机动；演习；调遣；用计谋
2766 | specialty | n. 专业，专长；特产；特性；招牌菜 adj. 特色的；专门的；独立的
2767 | total | adj. 全部的；完全的；整个的 v. 总数达 n. 总数，合计
2768 | succulent | adj. 多汁的；多水分的；多汁性的 n. 肉质植物；多汁植物
2769 | agape | adj. 张开著；张口惊视的 adv. 目瞪口呆 n. (Agape)人名；(罗)阿加佩
2770 | abet | v. 煽动，教唆；支持 n. (Abet)人名；(意)阿贝特；(匈)奥拜特
2771 | brazier | n. 火盆；铜匠（等于 brasier）
2772 | brethren | n. <旧>兄弟们，同胞；〈旧〉同党，会友
2773 | exonerate | v. 使免罪
2774 | bullock | n. 小公牛；阉牛
2775 | peremptory | adj. 强制的；绝对的；断然的；专横的
2776 | plenteous | adj. 丰富的；丰饶的
2777 | hypocrite | n. 伪君子；伪善者
2778 | abed | adv. 在床上 n. (Abed)人名；(法)阿贝；(阿拉伯)阿比德
2779 | bleak | adj. 阴冷的；荒凉的，无遮蔽的；黯淡的，无希望的；冷酷的；单调的
2780 | protein | n. 蛋白质；朊 adj. 蛋白质的
2781 | staid | adj. 固定的；沉着的；沉静的；古板的，保守的
2782 | hypocrisy | n. 虚伪；伪善
2783 | discharge | v. 解雇；卸下；放出；免除 n. 排放；卸货；解雇
2784 | trifle | n. 琐事；蛋糕；少量 v. 开玩笑；闲混；嘲弄
2785 | prism | n. 棱镜；[晶体][数] 棱柱
2786 | circumference | n. 圆周；周长；胸围
2787 | refurbish | v. 刷新；再磨光
2788 | solute | n. [化学] 溶质；[化学] 溶解物 adj. 溶解的
2789 | anticlimax | n. 突降法；虎头蛇尾；令人扫兴的结尾
2790 | miff | n. 微怒；小争执 v. 使……恼怒
2791 | comparable | adj. 可比较的；比得上的
2792 | primeval | adj. 原始的；初期的（等于primaeval）
2793 | ohm | n. 欧姆（电阻单位）
2794 | adumbrate | v. 预示；画…的轮廓；遮蔽
2795 | voltage | n. [电] 电压
2796 | commiserate | v. 同情，怜悯
2797 | ridicule | v. 嘲笑；嘲弄；愚弄 n. 嘲笑；笑柄；愚弄
2798 | contingency | n. 偶然性；[安全] 意外事故；可能性；[审计] 意外开支；[离散数学或逻辑学]偶然式
2799 | ungainly | adj. 笨拙的；不雅的 adv. 笨拙地；不雅地
2800 | accusation | n. 控告，指控；谴责
2801 | stagy | adj. 做作的，不自然的
2802 | akin | adj. 类似的；同类的；同族的 n. (Akin)人名；(土、瑞典、尼日利)阿金；(匈)奥金；(英)埃金
2803 | hypodermic | n. 皮下注射；皮下注射器 adj. 皮下的
2804 | ingrate | adj. 忘恩的；不知恩的 n. 忘恩负义的人
2805 | indubitable | adj. 不容置疑的；明确的
2806 | subdue | v. 征服；抑制；减轻
2807 | adamant | adj. 固执的，坚强的；坚定不移的；坚硬无比的 n. 坚硬的东西；坚石
2808 | geometric | adj. 几何学的；[数] 几何学图形的
2809 | division | n. [数] 除法；部门；分配；分割；师（军队）；赛区
2810 | missile | n. 导弹；投射物 adj. 导弹的；可投掷的；用以发射导弹的
2811 | accommodate | v. 容纳；使适应；供应；调解
2812 | anode | n. 阳极（电解）
2813 | placate | v. 抚慰；怀柔；使和解
2814 | swamp | n. 沼泽；湿地 v. 使陷于沼泽；使沉没；使陷入困境
2815 | downplay | v. 不予重视；将轻描淡写
2816 | obese | adj. 肥胖的，过胖的
2817 | rendezvous | n. 约会；约会地点；集结地 v. 会合；约会
2818 | monopoly | n. 垄断；垄断者；专卖权
2819 | wrath | n. 愤怒；激怒
2820 | surreptitious | adj. 秘密的；鬼鬼祟祟的；暗中的
2821 | wee | adj. 极小的；很早的 n. 一点点
2822 | reminiscent | adj. 怀旧的，回忆往事的；耽于回想的 n. 回忆录作者；回忆者
2823 | abdicate | v. 退位；放弃
2824 | unify | v. 统一；使相同，使一致
2825 | hermit | n. （尤指宗教原因的）隐士；隐居者
2826 | provincial | adj. 省的；地方性的；偏狭的 n. 粗野的人；乡下人；外地人
2827 | bolster | n. 支持；长枕 v. 支持；支撑
2828 | hydrogen | n. [化学] 氢
2829 | adulterant | n. 掺杂物 adj. 掺杂用的
2830 | disfigure | v. 使变丑；损毁…的外形；使大为减色
2831 | barrister | n. 律师；（加拿大）出庭律师（等于arrister-at-law）；（英）（有资格出席高等法庭并辩护的）专门律师
2832 | vernacular | adj. 本国的；地方的；用本地语写成的 n. 本地话，方言；动植物的俗名
2833 | fray | n. 争论；打架；磨损处 v. 使磨损；变得令人紧张、急躁
2834 | exigent | adj. 迫切的；紧急的；苛求的
2835 | solicitous | adj. 热切期望的；热心的；挂念的
2836 | apotheosis | n. 神化；崇拜，颂扬；尊奉为神
2837 | considerable | adj. 相当大的；重要的，值得考虑的
2838 | egalitarian | adj. 平等主义的 n. 平等主义；平等主义者
2839 | intimidate | v. 恐吓，威胁；胁迫
2840 | plaintive | adj. 哀伤的；悲哀的
2841 | knavery | n. 恶行，欺诈；无赖行为
2842 | buoyancy | n. 浮力；轻快；轻松的心情；（股票）保持高价或回升
2843 | priggish | adj. 一本正经的；自负的；死板的
2844 | suspicion | n. 怀疑；嫌疑；疑心；一点儿 vt. 怀疑
2845 | slight | adj. 轻微的，少量的；脆弱的；细长的；不重要的 v. 轻视，忽略；怠慢 n. 怠慢；轻蔑
2846 | latency | n. 潜伏；潜在因素
2847 | polygamy | n. 一夫多妻，一妻多夫，多配偶
2848 | imprint | n. 印记；痕迹；特征；版本说明 v. 加特征；刻上记号
2849 | frightful | adj. 可怕的；惊人的；非常的
2850 | tribulation | n. 苦难；磨难；忧患
2851 | medley | n. 混合；混杂；混合物 adj. 混合的；拼凑的
2852 | annalist | n. 编年史作者；纪年表编者
2853 | renown | n. 声誉；名望 vt. 使有声望
2854 | abase | v. 使…谦卑；降低…的品格；降低…的地位
2855 | abash | v. 使困窘；使羞愧；使局促不安
2856 | keepsake | n. 纪念品
2857 | dilute | adj. 稀释的；淡的 v. 稀释；冲淡；削弱
2858 | impervious | adj. 不受影响的，无动于衷的；不能渗透的
2859 | apology | n. 道歉；谢罪；辩护；勉强的替代物
2860 | efficacy | n. 功效，效力
2861 | predicament | n. 窘况，困境；状态
2862 | prescience | n. 先见；预知
2863 | compress | v. 受压缩小
2864 | recede | v. 后退；减弱
2865 | immigrate | v. 移入
2866 | mawkish | adj. 令人作呕的，令人厌恶的；自作多情的；淡而无味的
2867 | contemplation | n. 沉思；注视；意图
2868 | imperil | v. 危及；使陷于危险
2869 | acclimate | v. 服水土；适应新环境
2870 | tentative | adj. 试验性的，暂定的；踌躇的 n. 假设，试验
2871 | gel | v. 胶化 n. [物化] 凝胶，胶体
2872 | salt | n. 盐；风趣，刺激性 adj. 咸水的；含盐的，咸味的；盐腌的；猥亵的 v. 用盐腌；给…加盐；将盐撒在道路上使冰或雪融化
2873 | reflection | n. 反射；沉思；映象
2874 | abate | v. 减轻；减少；废除 n. (Abate)人名；(英、意、法、埃塞)阿巴特
2875 | accentuate | v. 强调；重读
2876 | intangible | adj. 无形的，触摸不到的；难以理解的
2877 | pomp | n. 盛况；浮华；壮丽；夸耀
2878 | misanthropy | n. 厌恶人类；厌世，愤世嫉俗
2879 | area | n. 区域，地区；面积；范围
2880 | erroneous | adj. 错误的；不正确的
2881 | repentant | adj. 悔改的；后悔的
2882 | bumper | adj. 丰盛的，丰富的 n. 缓冲器，保险杆，减震物 vt. 装满；为…祝酒 vi. 干杯
2883 | hypothesis | n. 假设
2884 | discipline | n. 学科；纪律；训练；惩罚 v. 训练，训导；惩戒
2885 | regularity | n. 规则性；整齐；正规；匀称
2886 | fraction | n. 分数；部分；小部分；稍微
2887 | restoration | n. 恢复；复位；王政复辟；归还
2888 | desolate | adj. 荒凉的；无人烟的 v. 使荒凉；使孤寂
2889 | still | adv. 仍然；更；静止地 adj. 静止的，不动的；寂静的，平静的；不起泡的 n. 寂静；剧照；蒸馏室 conj. 仍然；但是；尽管如此 v. 蒸馏；使…静止；使…平静下来
2890 | vaccine | n. 疫苗；牛痘苗 adj. 疫苗的；牛痘的
2891 | amnesia | n. 健忘症，[内科] 记忆缺失
2892 | cantata | n. 大合唱；（意）清唱剧；康塔塔（一种声乐套曲）
2893 | augur | n. 预言者；占兆官；占卜师 v. 预言；是…的预兆
2894 | ceremonial | adj. 仪式的；正式的，礼仪的 n. 仪式，礼节
2895 | fetid | adj. 臭的；恶臭的；腐臭的
2896 | eulogize | v. 颂扬；称赞
2897 | enigmatic | adj. 神秘的；高深莫测的；谜一般的
2898 | reprisal | n. 报复（行为）；报复性劫掠
2899 | mischievous | adj. 淘气的；（人、行为等）恶作剧的；有害的
2900 | provoke | v. 驱使；激怒；煽动；惹起
2901 | radioactive | adj. [核] 放射性的；有辐射的
2902 | redemption | n. 赎回；拯救；偿还；实践
2903 | repartee | n. 机敏的应答；妙语；巧辩
2904 | optic | adj. 光学的；视觉的；眼睛的 n. 眼睛；镜片
2905 | sacrilege | n. 冒渎；亵渎圣物；悖理逆天的行为
2906 | emblem | n. 象征；徽章；符号 vt. 象征；用符号表示；用纹章装饰
2907 | rotate | v. 旋转；循环 adj. [植] 辐状的
2908 | sedulous | adj. 聚精会神的；勤勉的；勤苦工作的
2909 | inception | n. 起初；获得学位
2910 | subsistence | n. 生活；生存；存在
2911 | refraction | n. 折射；折光
2912 | sensuous | adj. 感觉上的，依感观的；诉诸美感的
2913 | lactose | n. [有化] 乳糖
2914 | tactician | n. 战术家；谋士
2915 | bawdy | adj. 猥亵的；下流的；卖淫的
2916 | operation | n. 操作；经营；[外科] 手术；[数][计] 运算
2917 | deportment | n. 举止；行为；态度
2918 | venous | adj. 静脉的；有脉纹的
2919 | arbiter | n. [法] 仲裁者；裁决人
2920 | fecund | adj. 肥沃的；多产的；丰饶的；生殖力旺盛的
2921 | occurrence | n. 发生；出现；事件；发现
2922 | tumultuous | adj. 吵闹的；骚乱的；狂暴的
2923 | meander | n. 漫步；曲流（常用复数） v. 漫步；蜿蜒缓慢流动
2924 | synthesis | n. 综合，[化学] 合成；综合体
2925 | abduction | n. 诱拐，绑架；诱导
2926 | effusive | adj. 流出的；感情横溢的
2927 | aggrandize | v. 增加；夸大；强化
2928 | shiftless | adj. 偷懒的；无计谋的；无能的
2929 | flexible | adj. 灵活的；柔韧的；易弯曲的
2930 | vitality | n. 活力，生气；生命力，生动性
2931 | detest | v. 厌恶；憎恨
2932 | discount | n. 折扣；贴现率 v. 贴现；打折扣出售商品
2933 | destination | n. 目的地，终点
2934 | gas | n. 气体；[矿业] 瓦斯；汽油；毒气 v. 加油；毒（死）
2935 | tenable | adj. （主张等）站得住脚的；可维持的
2936 | haughty | adj. 傲慢的；自大的
2937 | annals | n. 年报；编年史；年鉴
2938 | beseech | v. 恳求，哀求；乞求，急切地要求得到
2939 | theorist | n. 理论家
2940 | thwart | v. 挫败；反对；阻碍；横过 adj. 横放的；固执的 n. 划手座；独木舟的横梁 adv. 横过 prep. 横过
2941 | tractable | adj. 易于管教的；易驾驭的；易处理的；驯良的
2942 | pension | n. 退休金，抚恤金；津贴；膳宿费 v. 发给养老金或抚恤金
2943 | abandon | n. 放任；狂热 v. 遗弃；放弃
2944 | allay | v. 减轻；使缓和；使平静
2945 | filch | v. 窃取；偷窃
2946 | novel | adj. 新奇的；异常的 n. 小说
2947 | gap | n. 间隙；缺口；差距；分歧 v. 裂开
2948 | abundance | n. 充裕，丰富
2949 | creation | n. 创造，创作；创作物，产物
2950 | humanity | n. 人类；人道；仁慈；人文学科
2951 | recline | v. 靠；依赖；斜倚
2952 | moment | n. 片刻，瞬间，时刻；重要，契机
2953 | pertinent | adj. 相关的，相干的；中肯的；切题的
2954 | trenchant | adj. 尖刻的；锐利的；苛刻的；锋利的（名词trenchancy，副词trenchantly） n. (Trenchant)人名；(法)特朗尚
2955 | manifest | v. 证明，表明；显示 n. 载货单，货单；旅客名单 adj. 显然的，明显的；明白的
2956 | cadaver | n. [医] 尸体；死尸
2957 | stagnate | v. 停滞；淤塞；变萧条
2958 | arid | adj. 干旱的；不毛的，[农] 荒芜的
2959 | proficiency | n. 精通，熟练
2960 | collusion | n. 勾结；共谋
2961 | recover | v. 恢复；弥补；重新获得 n. 还原至预备姿势
2962 | variant | adj. 不同的；多样的 n. 变体；转化
2963 | trove | n. 被发现的东西；收藏的东西
2964 | oak | n. 橡树；橡木色；橡木家具 adj. 栎树的；栎木制的
2965 | prepossess | v. 使先具有；预先灌输情感（或思想等）；使…先怀偏见；先有好感
2966 | radical | adj. 激进的；根本的；彻底的 n. 基础；激进分子；[物化] 原子团；[数] 根数
2967 | similar | adj. 相似的 n. 类似物
2968 | relent | v. 变温和，变宽厚；减弱；缓和
2969 | neutralization | n. [化学] 中和；[化学] 中和作用；中立状态
2970 | consecutive | adj. 连贯的；连续不断的
2971 | rotary | adj. 旋转的，转动的；轮流的 n. 旋转式机器；[动力] 转缸式发动机
2972 | obsequies | n. 葬礼
2973 | lingual | adj. 语言的；舌的，舌音的 n. 舌音，舌音字
2974 | fallow | adj. 休耕的；不活跃的 n. 休耕地；休耕 vt. 使（土地）休闲；潜伏
2975 | bigamy | n. 重婚罪，重婚
2976 | differ | v. 使…相异；使…不同 n. (Differ)人名；(法)迪费
2977 | persistent | adj. 固执的，坚持的；持久稳固的
