ID|word|meaning
1954 | fortune | n. 财富；命运；运气 vt. 给予财富 vi. 偶然发生
1955 | rich | adj. 富有的；肥沃的；昂贵的 n. (Rich)人名；(丹)里克；(捷)里赫；(英、西)里奇；(葡、法)里什
1956 | safety | n. 安全；保险；安全设备；保险装置；安打
1957 | notion | n. 概念；见解；打算
1958 | prospect | n. 前途；预期；景色 v. 勘探，找矿
1959 | juvenile | adj. 青少年的；幼稚的 n. 青少年；少年读物
1960 | fulfill | v. 履行；实现；满足；使结束（等于fulfil）
1961 | explore | v. 探索；探测；探险
1962 | enable | v. 使能够，使成为可能；授予权利或方法
1963 | solution | n. 解决方案；溶液；溶解；解答
1964 | affair | n. 事情；事务；私事；（尤指关系不长久的）风流韵事
1965 | slow | adj. 慢的；减速的；迟钝的 v. 变慢；变萧条 adv. 慢慢地；迟缓地 n. (Slow)人名；(英)斯洛
1966 | aware | adj. 意识到的；知道的；有…方面知识的；懂世故的 n. (Aware)人名；(阿拉伯、索)阿瓦雷
1967 | ticket | n. 票；入场券，标签；（美）候选人名单；证明书；交通罚款单 v. 加标签于；指派；对…开出交通违规罚单
1968 | immune | adj. 免疫的；免于……的，免除的 n. 免疫者；免除者
1969 | phrase | n. 短语, 习语, 措辞, 乐句 v. 措词, 将(乐曲)分成乐句
1970 | leading | adj. 领导的；主要的 n. 领导；铅板；行距 v. 领导（lead的ing形式）
1971 | expand | v. 扩张；使膨胀；详述
1972 | tip | v. 给小费；翻倒；倾覆 n. 小费；尖端；小建议，小窍门；轻拍
1973 | propose | v. 建议；打算，计划；求婚
1974 | budget | n. 预算，预算费 v. 安排，预定；把…编入预算 adj. 廉价的
1975 | die | v. 死亡；凋零；熄灭 n. 冲模，钢模；骰子
1976 | transform | v. 改变，使…变形；转换
1977 | join | v. 参加；结合；连接 n. 结合；连接；接合点
1978 | priority | n. 优先；优先权；[数] 优先次序；优先考虑的事
1979 | dominate | v. 控制；支配；占优势；在…中占主要地位
1980 | lower | v. 减弱，减少；放下，降下；贬低 adj. 下游的；下级的；下等的 n. (Lower)人名；(英、意)洛厄
1981 | category | n. 种类，分类；[数] 范畴
1982 | branch | v. 分支；出现分歧 n. 树枝，分枝；分部；支流
1983 | significant | adj. 重大的；有效的；有意义的；值得注意的；意味深长的 n. 象征；有意义的事物
1984 | imply | v. 意味；暗示；隐含
1985 | endeavor | n. 努力；尽力（等于endeavour） v. 努力；尽力（等于endeavour）
1986 | sex | n. 性；性别；性行为；色情 v. 引起…的性欲；区别…的性别
1987 | actor | n. 男演员；行动者；作用物
1988 | counsel | n. 法律顾问；忠告；商议；讨论；决策 v. 建议；劝告
1989 | conventional | adj. 符合习俗的，传统的；常见的；惯例的
1990 | evolve | v. 发展，进化；进化；使逐步形成；推断出
1991 | worst | adj. 最差的，最坏的；最不利的；效能最低的 n. 最坏；最坏的时候 adv. 最坏地；最不利地
1992 | estimate | v. 估计，估价 n. 估计，估价；判断，看法
1993 | assess | v. 评定；估价；对…征税
1994 | instance | n. 实例；情况；建议 v. 举为例
1995 | criticize | v. 批评；评论；非难
1996 | dedicate | v. 致力；献身；题献
1997 | compromise | v. 妥协；危害 n. 妥协，和解；折衷
1998 | premier | adj. 第一的；最初的 n. 总理，首相
1999 | salary | vt. 给加薪；给薪水 n. 薪水
2000 | planet | n. 行星
2001 | lobby | n. 大厅；休息室；会客室；游说议员的团体 v. 对……进行游说
2002 | smile | v. 微笑 n. 微笑；笑容；喜色
2003 | furthermore | adv. 此外；而且
2004 | bet | n. 打赌，赌注；被打赌的事物 v. 打赌；敢断定，确信
2005 | competitive | adj. 竞争的；比赛的；求胜心切的
2006 | bush | n. 灌木；矮树丛 v. 以灌木装饰；使…精疲力竭 adj. 如灌木般长得低矮的；粗野的
2007 | connection | n. 连接；关系；人脉；连接件
2008 | picture | n. 照片，图画；影片；景色；化身 v. 画；想像；描写
2009 | cognitive | adj. 认知的，认识的
2010 | aim | v. 目的在于；引导；把…对准 n. 目的；目标；对准
2011 | afford | v. 给予，提供；买得起 n. (Afford)人名；(英)阿福德
2012 | cite | v. 引用；传讯；想起；表彰
2013 | typical | adj. 典型的；特有的；象征性的
2014 | movement | n. 运动；活动；运转；乐章
2015 | commerce | n. 贸易；商业；商务
2016 | universal | adj. 普遍的；通用的；宇宙的；全世界的；全体的 n. 一般概念；普通性
2017 | nose | n. 鼻子；嗅觉；突出的部分；探问 v. 嗅；用鼻子触
2018 | restore | v. 恢复；修复；归还
2019 | quarter | n. 四分之一；地区；季度；一刻钟；两角五分；节 v. 住宿；驻扎 num. 四分之一
2020 | significance | n. 意义；重要性；意思
2021 | elite | n. 精英；精华；中坚分子
2022 | permission | n. 允许，许可
2023 | regulation | n. 管理；规则；校准 adj. 规定的；平常的
2024 | quote | v. 报价；引述；举证 n. 引用
2025 | monopoly | n. 垄断；垄断者；专卖权
2026 | anxiety | n. 焦虑；渴望；挂念；令人焦虑的事
2027 | save | v. 节省；保存；储蓄；解救 prep. 除之外 n. 救援
2028 | minister | n. 部长；大臣；牧师 v. 执行牧师职务；辅助或伺候某人
2029 | character | n. 性格，品质；特性；角色；[计] 字符 v. 印，刻；使具有特征
2030 | highly | adv. 高度地；非常；非常赞许地
2031 | west | n. 西；西方；西部 adj. 西方的；朝西的 adv. 在西方；向西方；自西方
2032 | undergraduate | n. 大学生；大学肄业生 adj. 大学生的
2033 | arouse | v. 引起；唤醒；鼓励
2034 | exert | v. 运用，发挥；施以影响
2035 | seat | n. 座位；所在地；职位 v. 使…坐下；可容纳…的；使就职
2036 | adopt | v. 采取；接受；收养；正式通过
2037 | south | n. 南方，南边；南部 adv. 在南方，向南方 adj. 南的，南方的
2038 | select | v. 挑选；选拔 adj. 精选的；挑选出来的；极好的 n. 被挑选者；精萃
2039 | explanation | n. 说明，解释；辩解
2040 | thesis | n. 论文；论点
2041 | sound | v. 听（诊）；测量，测…深；使发声；试探；宣告 n. 声音，语音；噪音；海峡；吵闹；听力范围；[医] 探条 adj. 健全的，健康的；合理的；可靠的；有效彻底的 adv. 彻底地，充分地
2042 | regular | adj. 定期的；有规律的；合格的；整齐的；普通的 n. 常客；正式队员；中坚分子 adv. 定期地；经常地
2043 | corporation | n. 公司；法人（团体）；社团；大腹便便；市政当局
2044 | pour | n. 倾泻；流出；骤雨 v. 灌，注；倒；倾泻；倾吐
2045 | pose | v. 造成，形成；摆姿势；装模作样；提出…讨论 n. 姿势，姿态；装模作样
2046 | detect | v. 察觉；发现；探测
2047 | lie | v. 躺；说谎；位于；展现 n. 谎言；位置
2048 | triumph | n. 胜利，凯旋；欢欣 v. 获得胜利，成功
2049 | struggle | v. 奋斗，努力；挣扎 n. 努力，奋斗；竞争
2050 | unlike | adj. 不同的，不相似的 prep. 和…不同，不像
2051 | powerful | adj. 强大的；强有力的 adv. 很；非常
2052 | eventually | adv. 最后，终于
2053 | version | n. 版本；译文；倒转术
2054 | regardless | adj. 不管的；不顾的；不注意的 adv. 不顾后果地；不管怎样，无论如何；不惜费用地
2055 | shape | n. 形状；模型；身材；具体化 v. 形成；塑造，使成形；使符合
2056 | drop | v. 滴；使降低；使终止；随口漏出 n. 滴；落下；空投；微量；滴剂
2057 | span | n. 跨度，跨距；范围 v. 跨越；持续；以手指测量
2058 | alike | adj. 相似的；相同的 adv. 以同样的方式；类似于
2059 | royal | adj. 皇家的；盛大的；女王的；高贵的；第一流的 n. 王室；王室成员
2060 | subsidy | n. 补贴；津贴；补助金
2061 | scene | n. 场面；情景；景象；事件
2062 | space | n. 空间；太空；距离 v. 留间隔
2063 | mere | adj. 仅仅的；只不过的 n. 小湖；池塘
2064 | expensive | adj. 昂贵的；花钱的
2065 | card | n. 卡片；纸牌；明信片 v. 记于卡片上
2066 | vast | adj. 广阔的；巨大的；大量的；巨额的 n. 浩瀚；广阔无垠的空间
2067 | originate | v. 引起；创作
2068 | cheer | v. 欢呼；使高兴；为…加油 n. 欢呼；愉快；心情；令人愉快的事
2069 | addition | n. 添加；[数] 加法；增加物
2070 | target | n. 目标；靶子 v. 把……作为目标；规定……的指标；瞄准某物
2071 | deserve | v. 应受，应得
2072 | constitution | n. 宪法；体制；章程；构造；建立，组成；体格
2073 | appreciate | v. 欣赏；感激；领会；鉴别
2074 | consequently | adv. 因此；结果；所以
2075 | cooperate | v. 合作，配合；协力
2076 | feed | v. 喂养；供给；放牧；抚养（家庭等）；靠…为生 n. 饲料；饲养；（动物或婴儿的）一餐
2077 | crucial | adj. 重要的；决定性的；定局的；决断的
2078 | director | n. 主任，主管；导演；人事助理
2079 | length | n. 长度，长；时间的长短；（语）音长
2080 | succeed | v. 成功；继承；继任；兴旺
2081 | popular | adj. 流行的，通俗的；受欢迎的；大众的；普及的
2082 | warn | v. 警告，提醒；通知 n. (Warn)人名；(英)沃恩；(德)瓦恩
2083 | voice | n. 声音；嗓音；发言权；愿望 v. 表达；吐露
2084 | pretty | adj. 漂亮的；可爱的；优美的 adv. 相当地；颇 n. 有吸引力的事物（尤指饰品）；漂亮的人
2085 | domestic | adj. 国内的；家庭的；驯养的；一心只管家务的 n. 国货；佣人
2086 | enthusiastic | adj. 热情的；热心的；狂热的
2087 | rival | n. 对手；竞争者 v. 与…竞争；比得上某人 adj. 竞争的
2088 | chamber | n. （身体或器官内的）室，膛；房间；会所 adj. 室内的；私人的，秘密的 v. 把…关在室内；装填（弹药等）
2089 | electronic | adj. 电子的 n. 电子电路；电子器件
2090 | controversy | n. 争论；论战；辩论
2091 | govern | v. 管理；支配；统治；控制 n. (Govern)人名；(英)戈文
2092 | compensate | v. 补偿，赔偿；抵消
2093 | subscribe | v. 订阅；捐款；认购；赞成；签署
2094 | tolerate | v. 忍受；默许；宽恕
2095 | annual | adj. 年度的；每年的 n. 年刊，年鉴；一年生植物
2096 | regret | n. 遗憾；抱歉；悲叹 v. 后悔；惋惜；哀悼
2097 | weak | adj. [经] 疲软的；虚弱的；无力的；不牢固的
2098 | switch | v. 转换；用鞭子等抽打 n. 开关；转换；鞭子
2099 | personality | n. 个性；品格；名人
2100 | servant | n. 仆人，佣人；公务员；雇工
2101 | extensive | adj. 广泛的；大量的；广阔的
2102 | safe | adj. 安全的；可靠的；平安的 n. 保险箱；冷藏室；纱橱
2103 | debt | n. 债务；借款；罪过
2104 | capture | v. 俘获；夺得；捕捉，拍摄,录制 n. 捕获；战利品，俘虏
2105 | routine | n. [计] 程序；日常工作；例行公事 adj. 日常的；例行的
2106 | requirement | n. 要求；必要条件；必需品
2107 | promising | adj. 有希望的，有前途的 v. 许诺，答应（promise的现在分词形式）
2108 | extension | n. 延长；延期；扩大；伸展；电话分机
2109 | trait | n. 特性，特点；品质；少许
2110 | celebrate | v. 庆祝；举行；赞美；祝贺；宣告
2111 | agenda | n. 议程；日常工作事项；日程表
2112 | rapid | adj. 迅速的，急促的；飞快的；险峻的 n. 急流；高速交通工具，高速交通网
2113 | hostile | adj. 敌对的，敌方的；怀敌意的 n. 敌对
2114 | hot | adj. 热的；辣的；热情的；激动的；紧迫的 adv. 热；紧迫地 v. 变热 n. (Hot)人名；(塞)霍特；(法)奥特
2115 | previous | adj. 以前的；早先的；过早的 adv. 在先；在…以前
2116 | ambiguous | adj. 模糊不清的；引起歧义的
2117 | acknowledge | v. 承认；答谢；报偿；告知已收到
2118 | margin | n. 边缘；利润，余裕；页边的空白 vt. 加边于；加旁注于
2119 | profound | adj. 深厚的；意义深远的；渊博的
2120 | proper | adj. 适当的；本身的；特有的；正派的 adv. 完全地 n. (Proper)人名；(英、德)普罗珀
2121 | strategy | n. 战略，策略
2122 | secret | n. 秘密；秘诀；机密 adj. 秘密的；机密的
2123 | aggravate | v. 加重；使恶化；激怒
2124 | fat | adj. 肥的，胖的；油腻的；丰满的 n. 脂肪，肥肉 v. 养肥；在…中加入脂肪
2125 | display | n. 显示；炫耀 v. 显示；表现；陈列 adj. 展览的；陈列用的
2126 | lean | v. 倾斜；倚靠；倾向；依赖 adj. 瘦的；贫乏的，歉收的 n. 瘦肉；倾斜；倾斜度
2127 | venture | v. 敢于 n. 企业；风险；冒险
2128 | carrier | n. [化学] 载体；运送者；带菌者；货架
2129 | literally | adv. 照字面地；逐字地；不夸张地；正确地；简直
2130 | evade | v. 逃避；规避；逃脱
2131 | communicate | v. 通讯，传达；相通；交流；感染
2132 | strike | v. 打，打击；罢工；敲，敲击；抓；打动；穿透 n. 罢工；打击；殴打
