ID|word|meaning
3101|multiplicity|n.多样性,多重性
3102|precision|n.精确,精密度,精度
3103|mormon|n.摩门教徒,一夫多妻主义者
3104|action|n.行动,行为,作用,情节
3105|Florida|n.佛罗里达(美国州名)
3106|state|n.状态,国家,政府,州.vt.陈述,说明
3107|uncorrupt|ad.不腐败的,廉洁的,未堕落的
3108|endowment|n.捐赠,天资,捐款
3109|assembly|n.集会,集合,组装
3110|easter|n.[宗](耶稣)复活节
3111|monarch|n.君主
3112|genesis|n.起源,发生
3113|pretension|n.借口,要求,自负
3114|aquifer|n.含水土层,蓄水层
3115|improvement|n.改进,进步
3116|monochrome|n.单色单色的
3117|peach|n.桃(树)
3118|peregrine|n.游隼.a.外来的,移住的
3119|cleanly|ad.干净地,清洁地.a.爱清洁的
3120|short-range|a.短距离的,短期的
3121|look|n./v.看,期待,注意,面向
3122|quantifiable|a.可以计量的,可量化的
3123|xenon|n.氙(惰性气体的一种,元素符号Xe)
3124|advertiser|n.登广告者,广告客户
3125|tax|n.税,税款.v.斥责,使...负重荷
3126|candlelight|n.烛火,黄昏
3127|tangle|v.(使)乱作一团.n.混乱
3128|interaction|n.交互作用
3129|kerosene|n.煤油,火油
3130|luncheon|n.午宴,正式的午餐
3131|Iroquois|n.易洛魁族人
3132|chief|n.首领.a.主要的,首要的
3133|impart|vt.传授,赋予,告知
3134|krill|n.[动]磷虾(单复同)
3135|motif|n.主题,主旨
3136|coherence|n.一致,连贯
3137|purple|a.紫色的
3138|fiord|n.(尤指挪威的)海湾,峡湾
3139|expansionist|n./a.扩张主义(的)
3140|decor|n.舞台装饰
3141|confluence|n.(河流的)汇合,汇流点,(人或物的)聚集
3142|highlight|vt.强调,突出.n.精彩的部分
3143|promise|vt./n.允诺,答应
3144|specific|a.特定的,具体的n.细节,特性
3145|identity|n.一致,身份,特征
3146|navigation|n.航海,航行
3147|amendment|n.改善,改正,修正案
3148|fashion|n.方式,流行款式.vt.形成,塑造
3149|slight|a.轻微的,微小的
3150|remove|v.移开,去除
3151|edition|n.版,版本
3152|guarantee|n.保证(书)vt.保证,担保
3153|give|vt.给,授予,捐赠,让步
3154|survivability|n.残存性
3155|debate|v.争论,辩论,讨论
3156|night|n.夜,夜晚
3157|discuss|vt.讨论,论述,辩论
3158|purposely|ad.故意地,蓄意地
3159|pollutant|n.污染物质
3160|reclamation|n.开垦,改造
3161|require|v.要求,需要,命令
3162|chemist|n.化学家,药剂师
3163|cowboy|n.牧童,牛仔
3164|powerfully|ad.非常地,强有力地
3165|pig|n.猪
3166|happen|vi.发生,碰巧,出现
3167|overly|ad.过度地,极度地
3168|jolt|v./.n.(使)颠簸,震动
3169|responsible|a.有责任的,负责的
3170|adventurer|n.冒险家,用不正当手段谋求名利者,投机者
3171|row|n.排,行v.划(船)
3172|lease|n.租赁vt.出租,租得
3173|linen|n.亚麻布（制品）
3174|earth-based|a.地面的
3175|praise|v./n.赞扬,称赞
3176|Europe|n.欧洲
3177|worm|n.虫,蠕虫
3178|magenta|n./a.红紫色(的)
3179|banana|n.香蕉
3180|insoluble|a.不能溶解的,不能解决的
3181|fitting|a.适合的.n.试穿,装配
3182|auger|n.螺丝钻.vt.用钻子钻洞于
3183|extent|n.范围,程度,广度
3184|restrict|vt.限制,约束
3185|size|n.大小,尺寸.v.按大小排列(或分类)
3186|solid|n.固体,立方体.a.固体的,实心的,可靠的
3187|frost|n.霜.v.结霜
3188|Mongolia|n.蒙古
3189|tributary|a./n.支流(的),进贡(的).n.附庸国
3190|exclude|vt.把...排除在外,排斥
3191|inappropriate|a.不适当的,不合宜的
3192|attitude|n.态度,看法,意见
3193|double|n./a.两倍(的).vt.使加倍
3194|soar|vi.高飞,昂扬.n.高涨程度
3195|abruptly|ad.突然地,粗鲁地
3196|literate|a.有读写能力的,有文化修养的
3197|medieval|a.中世纪的
3198|twain|n.两,双,二,一对
3199|July|n.七月(略作Jul)
3200|diver|n.潜水者
3201|premium|n.额外费用,奖金,奖赏,保险费
3202|forward-looking|a.有远见的,向前看的
3203|basically|ad.基本上,主要地
3204|refiner|n.精炼者,精炼机
3205|oval|n./a.卵形(的),椭圆(的)
3206|clearing|n.结算,空旷地.vi.澄清
3207|magazine|n.杂志,期刊
3208|detectable|a.可发现的,可察觉的
3209|author|n.作家,作者,创始人
3210|unsuspected|a.未知的,未被怀疑的
3211|framework|n.框架,体系,结构
3212|gravity|n.地心引力,重力
3213|impressive|a.给人深刻印象的,感人的
3214|baby|n.婴孩vt.纵容,娇纵
3215|awake|v.醒,唤醒.a.警觉的,醒的
3216|grateful|a.感激的,感谢的
3217|melange|n.混合物,杂录
3218|circuit|n.电路,巡回
3219|visitor|n.访问者,来宾
3220|brown|n./a.棕色(的),人名
3221|accord|n./v.一致,协定
3222|leak|v.(使)漏,泄露.n.漏洞
3223|tollgate|n.征收通行税的关卡,关门
3224|handsome|a.英俊的,大方的
3225|athlete|n.运动员
3226|chisel|n.凿子v.砍凿
3227|refurbish|vt.再磨光,刷新
3228|locale|n.现场,场所
3229|reference|n.提及,涉及,参考,推荐信(或人)
3230|relative|a.相对的,相关的.n.亲属,关系词,相关物
3231|that|a./pron.那,那个.ad.那样,那么
3232|philosopher|n.哲学家,哲人
3233|rough|a.粗糙的,大致的
3234|tip|n.末端,小费.v.倾斜
3235|concrete|a.实在的,具体的.n.混凝土
3236|bell|n.铃,钟
3237|cast|v.投,抛
3238|incline|v.(使)倾斜,倾向于,.n.斜面
3239|beautiful|a.美丽的
3240|painter|n.画家,油漆匠
3241|removal|n.除去,移动
3242|chill|vt.使变冷(冷冻).n.寒冷
3243|automate|v.使自动化,自动操作
3244|rye|n.裸麦
3245|extension|n.延长,扩充
3246|elliptical|a.椭圆的,省略的
3247|empathy|n.移情作用,共鸣
3248|Hollywood|n.好莱坞
3249|millennium|n.太平盛世,一千年
3250|admirable|a.令人钦佩的,令人赞赏的
3251|flop|vi.猛落,惨败
3252|disagree|vi.不一致,不适宜,不同意,争执
3253|psychology|n.心理学
3254|grassy|a.绿色的,象草的
3255|moreover|ad.此外,而且
3256|endocrinology|n.内分泌学
3257|florist|n.种花人
3258|characteristic|n.特性,特征.a.特有的,典型的
3259|fervor|n.热情,热烈
3260|siliceous|a.硅酸的,硅土的
3261|worker|n.工人
3262|lifeway|n.生活方式,生活
3263|hungry|a.饥饿的,渴望的
3264|reopen|v.重开,再开始
3265|relax|v.放松,休息
3266|spray|n.喷雾.vt.喷射
3267|profusion|n.丰富,大量
3268|weigh|vi.称得重量.vt.称…的重量,权衡
3269|void|a.无效的.n.空虚感,真空.vt.使无效
3270|rut|n.定例,惯例.v.在...形成车辙
3271|spur|n.踢马剌.v.鞭策,刺激
3272|moderately|ad.适度地
3273|deception|n.欺骗,诡计
3274|instructor|n.教师,指导书
3275|suspender|n.吊裤带,悬挂物,吊杆,袜吊
3276|California|n.加利福尼亚,加州
3277|hammer|n.槌,锤子.v.锤击,严厉批评
3278|cramp|n.痉挛.vt.限制,束缚
3279|dump|vt.倾倒(垃圾),倾卸,倾销商品.n.堆存处
3280|program|n.节目,计划,程序.vt.编程,为…安排节目
3281|long-term|a.长期的
3282|initial|a.最初的,初始的,字首的
3283|rather|ad.相当,宁愿
3284|sunlit|a.被日光照射了的,阳光照射的
3285|mandan|n.曼丹人,其语言.a.曼丹人的
3286|rivet|n.铆钉.v.固定
3287|strict|a.严格的,严厉的,精确的
3288|efficacy|n.功效,效验
3289|film|n.电影,胶片.vt.拍摄(电影)
3290|skylight|n.天窗
3291|grandparent|n.祖父或祖母,祖父母
3292|undertake|v.承担,采取
3293|angle|n.[数]角,角落
3294|wicker|n.柳条a.柳条制的
3295|jewellery|n.[总称]珠宝
3296|commercialization|n.商品化
3297|neatness|n.整洁,干净
3298|clockmaker|n.制造或修理钟表者
3299|performance|n.履行,执行,表演
3300|syllable|n.音节
3301|onward|a.向前的.ad.向前,在前面
3302|nutritive|a.营养的.n.营养物
3303|conspicuous|a.显著的,显眼的
3304|river|n.河,江
3305|wheel|n.轮.v.推,拉,转动
3306|gypsum|n.石膏,
3307|spectacle|n.景象,场面,奇观
3308|amino|a.氨基的.n.[化学]氨基
3309|onto|prep.在...之上
3310|execution|n.处决,执行.n.死刑
3311|proportion|n.比例,部分,面积
3312|soilless|a.不用泥土(培植)的
3313|unmanageable|a.难处理的,难控制的
3314|autonomic|a.自治的,自律的
3315|connoisseur|n.鉴赏家
3316|moon|n.月球,月亮
3317|connect|v.连接,联系
3318|fiction|n.虚构,小说
3319|rent|v.租用,出租.n.租金
3320|hieroglyphic|n.象形文字
3321|basaltic|a.玄武岩的
3322|conquest|n.征服,战利品
3323|fear|n.恐怖,害怕.v.害怕,畏惧
3324|landless|a.无土地的,无陆地的
3325|lecture|n./v.演讲,训戒,责备
3326|cash|n.现金.vt.兑现
3327|oil|n.油,石油v.加油
3328|roadway|n.车行道,路面
3329|slate|n.板岩,石板
3330|disaffection|n.不满,背叛
3331|door|n.门,出入口
3332|screening|n.放映.v.遮蔽,筛选
3333|spirit|n.精神,灵魂
3334|patriarch|n.家长,族长,创办人
3335|companionship|n.友谊,交谊,陪伴
3336|uniformity|n.一致,均匀性
3337|self-taught|a.自学
3338|novelty|n.新颖,新奇事物
3339|sprawl|v.伸开,扩张,蔓延
3340|versus|prep.对抗,与...相对
3341|grade|n.等级.vt.评分,分等级.vi.(颜色等)渐次调和
3342|flavin|n.[化]黄素,四羟酮醇
3343|prosperity|n.繁荣,成功
3344|historically|ad.历史上地
3345|vulnerability|n.弱点,攻击,易受伤
3346|partner|n.合伙人,伙伴,配偶
3347|three-toed|n.三趾啄木鸟
3348|abrasion|n.磨损,擦伤
3349|atlas|n.地图,地图集
3350|ramble|n.漫步.vi.闲逛,漫谈
3351|upheaval|n.剧变,向上的运动
3352|sensitivity|n.敏感,灵敏(度)
3353|enure|vt.使习惯于.vi.变得更有利
3354|self-binding|a.自我束缚的
3355|wildcatter|n.投机份子
3356|southerly|a.向南方的ad.在南方
3357|lineage|n.血统,世系
3358|salmon|n.[鱼]鲑鱼,大麻哈鱼
3359|preferably|ad.更好地,宁愿
3360|perfect|a.完美的.vt.使完美,修改
3361|outright|a.直率的,彻底的.ad.直率地,彻底地
3362|capability|n.能力,才能
3363|abound|v.富于,充满
3364|lunar|a.月亮的
3365|female|n.女性
3366|overirrigation|n.过量灌溉
3367|symbolic|a.象征的,符号的
3368|align|v.排列,使结盟
3369|supervisory|a.监督的
3370|snowdrift|n.雪堆
3371|impression|n.印象,感想
3372|enough|a./ad.足够的,充足的
3373|nation|n.国家,民族
3374|gradual|a.逐渐的,逐步的
3375|sloth|n.懒惰,树懒(一种动物)
3376|retrieval|n.取回,补偿
3377|relate|v.叙述,使有联系,有关联,涉及
3378|arthropod|n./a.节肢动物(的)
3379|restaurant|n.餐馆,饭店
3380|crystal|n.水晶
3381|virtually|ad.事实上,实质上,几乎
3382|neutrality|n.中立,中性
3383|brass|n.黄铜(制品)
3384|knowledgeable|a.知识渊博的,有见识的
3385|Ohio|n.俄亥俄州(美国州名)
3386|cultural|a.文化的,教养的
3387|artistry|n.艺术之性质
3388|classic|a.最优秀的,标准的.n.杰作
3389|paper|n.纸,报纸,论文
3390|rival|v.竞争,对抗
3391|countryside|n.乡下地方
3392|shortwave|n.短波
3393|deference|n.顺从,尊重
3394|drainpipe|n.排水管
3395|secretary|n.秘书,部长
3396|tele|n.电视
3397|completion|n.完成
3398|profile|n.侧面,轮廓,简介
3399|slay|v.杀死,宰杀
3400|overwhelm|vt.打击,压倒,打败,使不安
3401|gourd|n.葫芦
3402|permeate|v.弥漫,渗透
3403|computer-assisted|a.计算机辅助
3404|fad|n.时尚,一时流行的狂热
3405|morphology|n.[生物]形态学,[语法]词法
3406|antagonistic|a.敌对的,对抗性的
3407|recognize|vt.认出,确认,意识到
3408|weekday|n.周日,平日
3409|ideological|a.意识形态的
3410|tenuous|a.纤细的,稀薄的
3411|glacial|a.冰川(期)的,非常冷的
3412|reenter|n.重进入,再加入.v.重返
3413|marketplace|n.集会场所,市场
3414|realistically|ad.现实地,逼真地,实际地
3415|harbor|n.海港
3416|ore|n.矿石
3417|classicism|n.古典主义,古典风格
3418|pose|n.姿势,姿态.v.摆姿势
3419|intoxication|n.陶醉,中毒,喝醉
3420|propagate|v.繁(增)殖,传播
3421|living|n.生活,生计.a.活的,逼真的
3422|client|n.[计]顾客,客户,委托人
3423|today|n.今天,现今
3424|handcraft|n.手工,手艺
3425|dolphin|n.海豚
3426|nonfunctional|a.无功能的
3427|lure|v.引诱.n.饵
3428|sideline|n.副业,边界线
3429|bind|vt.捆绑(扎),结(粘)合
3430|driveway|n.车道
3431|inconvenient|a.不便的,打扰的
3432|cuticle|n.表皮,角质层
3433|intervention|n.干涉,介入
3434|focus|v.集中,聚集.n.焦点,中心
3435|scurry|vi.疾行,急赶
3436|formalize|vt.使正式,形式化
3437|curious|a.好奇的,奇特的
3438|residential|a.住宅的,居住的
3439|thorough|a.十分的,彻底的
3440|period|n.一段时间,时期,周期
3441|commandment|n.戒律,法令
3442|specially|ad.专门地,特别地
3443|examination|n.考试,检查,细查
3444|char|vt.烧焦.n.碳
3445|useless|a.无用的,无效的
3446|halt|n.停止,暂停.v.停止,使立定
3447|introduce|vt.介绍,引进,采用,提出
3448|judge|n.法官,裁判员.v.断定,裁决
3449|purplish|a.略带紫色的
3450|packer|n.包装工人,打包机
3451|tressed|a.有一绺绺长发的
3452|ballad|n.民歌,流行歌曲
3453|grace|n.优美,雅致.vt.使优雅
3454|quickly|ad.快速地
3455|headquarter|v.将...之总部设在.n.总部
3456|conclude|v.推断出,结束,总结
3457|woodlot|n.植林地(尤指附属林场地)
3458|sleepiness|n.想睡,瞌睡
3459|zoo|n.动物园
3460|favorably|ad.赞同地,亲切地
3461|mesh|n.网,筛孔
3462|pump|n.泵,抽水机,打气筒
3463|eyesight|n.视力,目力
3464|clover|n.[植]三叶草
3465|swiftly|ad.很快地,即刻,敏捷地
3466|press|n./v.压,压迫.n.报刊,新闻界
3467|circulation|n.循环,流通,发行额
3468|bitterness|n.苦味,辛酸
3469|roman|a./n.罗马(的),罗马人(的)
3470|rationale|n.基本原理
3471|synchronization|n.同步化,同时性
3472|belief|n.信念,信仰,相信
3473|changeable|a.可改变的,无常的
3474|increasingly|ad.日益,愈加
3475|subclass|n.[生]亚纲,子集
3476|veil|n.面纱.v.遮蔽,掩饰
3477|unmatched|a.无与伦比的,不相配的,无配偶的
3478|unbelievable|a.难以置信的
3479|moisture|n.潮湿,湿气,水分
3480|bombard|vt.炮轰,轰击
3481|absolutely|ad.完全地,绝对地
3482|diversification|n.变化,多样化
3483|worsen|v.恶化
3484|pedagogical|a.教学(法)的
3485|directive|n.指示.a.指导的,管理的
3486|hypothesize|v.假设,假定
3487|depend|vi.依靠,取决于
3488|singer|n.歌手
3489|cretaceous|n./a.白垩纪(的)
3490|slum|n.贫民窟
3491|available|a.可利用的,可得到的,有空的
3492|conscientious|a.认真的,勤勤恳恳的,本着良心的
3493|Minnesota|n.明尼苏达州(美国州名)
3494|forest|n.森林.v.种植于,使成为森林
3495|shut|v.关上,关闭
3496|sacrifice|n./.vt.牺牲,献祭
3497|why|ad.为什么
3498|fan|n.(风)扇.vt.扇,煽动
3499|impartially|ad.公平地,无私地
3500|embolism|n.加闰日,栓塞
3501|liquid|n.液体.a.液体的,清澈的,流畅的
3502|reproduction|n.再现,复制品
3503|landlord|n.房东,地主
3504|rigid|a.刚硬的,严格的
3505|difference|n.差异,不同
3506|unfairly|ad.不公平地,不正当地
3507|quill|n.羽茎,大翎毛.vt.刺穿
3508|pity|v.可怜.n.怜悯,同情
3509|uninhabitable|a.不适宜居住的
3510|seafood|n.海产食品,海味
3511|assign|vt.分配,指派
3512|impressionistic|a.印象派的,给人深刻印象的
3513|nile|n.尼罗河
3514|apportion|v.分配,分派,分摊
3515|acetate|n.[化]醋酸盐
3516|loosely|ad.松散地
3517|associate|v.联合,结交.n.伙伴.a.副的
3518|predictability|n.可预见性,可预言
3519|somewhat|ad.稍微,有点,有些
3520|warp|v.弯曲,歪曲
3521|conductivity|n.传导性,传导率
3522|asleep|a.睡着的
3523|bard|n.吟游诗人
3524|rediscover|vt.重新发现
3525|adjunct|n.附件,助手.a.附属的
3526|crab|n.蟹
3527|fanner|n.通风机,电风扇
3528|runway|n.飞机跑道,斜坡跑道,河道
3529|intermittently|ad.间歇地
3530|fine-grained|a.有细密纹理的,细颗粒的
3531|patient|n.病人.a.耐心的
3532|meaty|a.肉的,多肉的,耐人寻味的
3533|experimental|a.实验(性)的,试验(性)的
3534|lighten|v.减轻,点亮,容光焕发
3535|conglomerate|v.聚结.n.企业集团
3536|troop|n.[pl.]军队,一群
3537|blaze|n.火焰.vi.照耀,激发,燃烧
3538|shore|n.岸,海滨.vt.(up)支撑,支持
3539|blast|n.爆炸,一阵(疾风等).vt.炸,炸掉
3540|husbandry|n.管理,农事,耕作
3541|adornment|n.装饰,装饰品
3542|desirability|n.愿望,希求,有利条件
3543|mallet|n.槌棒
3544|newsworthy|a.有报导价值的
3545|pile|n.一堆,一叠.v.堆积
3546|communicative|a.健谈的,交流的
3547|scholar|n.学者
3548|collapse|v./n.倒塌,崩溃
3549|celebratory|a.快乐的,庆祝的
3550|totemism|n.对图腾的信仰,图腾制度
3551|unlike|a.不同的.prep.不象…
3552|disc|n.圆盘,唱片,abbr.折扣（=discount）
3553|cube|n.立方体,立方
3554|unfocused|a.未聚焦的,无焦点的,不专心的
3555|delineate|v.描绘,描写,画…的轮廓
3556|profiteer|n.奸商.vi.牟取暴利
3557|recount|v.叙述,重新计算
3558|hall|n.会堂,大厅
3559|terrain|n.地形
3560|manganese|n〈化〉锰
3561|unimportant|a.不重要的
3562|expanse|n.广阔,宽阔的区域
3563|timidity|n.胆怯,胆小,羞怯
3564|reprieve|n./.v.缓刑,暂时解救
3565|key|n.关键,钥匙
3566|solo|n.独奏曲.a.单独的
3567|wholesome|a.有益的,健康的,健全的
3568|riverbank|n.河堤,河岸
3569|computer|n.计算机,电脑
3570|transmitter|n.转送者,传导物,发射机
3571|unreliable|a.不可靠的
3572|viscosity|n.粘质,粘性
3573|literacy|n.有文化,有教养
3574|sewerage|n.排水设备,污水
3575|signaler|n.信号员
3576|loom|n.织布机.vi.迫近
3577|replica|n.复制品
3578|tempera|n.蛋彩画
3579|condensation|n.浓缩
3580|crimp|v.起皱,卷曲,抑制
3581|puritan|n.清教徒.a.清教徒的
3582|cane|n.藤条,手杖.vt.以杖击,以藤编制
