ID|word|meaning
1191|imposing|恳求,迫切请求：urgent manner
1192|importune|宏伟壮丽的：impressive
1193|impostor|冒充者：assumes false identity
1194|impotent|无生育能力的：unable to produce fruit,无力的,无能的：lacking in power
1195|imprecise|不精确的：not precise
1196|impromptu|即席的表演：done extemporaneously,即席的,即兴的：without previous preparation
1197|improvise|即兴而作：perform with little or no preparation
1198|imprudent|不明智的：lacking good judgment
1199|impudent|放肆大胆的,无礼的：boldness or disregard
1200|impugn|责难,攻击,抨击：attack as false
1201|impuissance|无权,虚弱：lack of power
1202|inadvertent|偶然发生的：by chance,疏忽的,不留意的：unintentional lack of care
1203|inalienable|不可剥夺的,不能让与的：cannot be transferred
1204|inane|空洞的：lacking significance
1205|inanimate|无生命的：not living
1206|inaugurate|使就职：induct into an office,开始：begin
1207|incandescent|明亮灿烂的：bright,热情饱满的,感情强烈的：zeal
1209|incarnate|化身的,人性化的：bodily nature and form,使(思想、理论)具体,体现：constitute an embodiment
1210|incendiary|煽动者：person who stirs up,煽动性的：tending to inflame
1211|incense|芳香：pleasant smell,激怒：extremely angry
1212|inception|开端,开始：beginning
1213|incessant|无间断的：without interruption
1214|inch|少量,很短的距离：small degree,(使)慢慢移动：move slowly
1215|inchoate|新生的,才开始的：early stage,未完全成型的：imperfectly formed
1216|incinerate|将…烧成灰烬：burn to ashes
1217|incipient|起初的,初现的：beginning to come into being
1218|incite|煽动,激起：provoke
1219|inclement|(天气等)恶劣的：lacking mildness,无情的,残酷的：unmerciful
1220|incogitant|考虑不周到的,不体谅的：inconsiderate
1221|incongruent|不全等的,不一致的：not conforming
1222|inconsequential|不合逻辑的：not following good reasoning,不重要的：no significance
1223|incontrovertible|无可争议的：not open to question
1224|incorrigible|不可救药的,积习难改的：incapable of being corrected,无法管制的：impossible to control
1225|incriminate|归罪于：accuse of a crime
1227|inculpate|归罪于：incriminate
1228|incursion|入侵：hostile entrance
1229|indelible|(印记等)无法擦除的：impossible to remove,无法忘怀的：not easily forgotten
1230|indemnity|(损害、伤害等的)保险赔偿：compensation
1231|indict|起诉,控告：accuse
1232|indifferent|公平的：impartiality,(质量、档次等)中规中矩的,一般的：average,不感兴趣的,冷漠的：lack of interest
1233|indigenous|土产的,本地的：originating,与生俱来的,先天的：innermost nature
1234|indigent|贫穷的：lacking money
1235|indispensable|必不可少的,不可或缺的：impossible to do without
1236|indoctrinate|教育,灌输思想：instruct
1237|indolent|懒惰的：averse to activity
1238|inducement|动机,刺激源：motive,劝说,游说：pleading with someone to accept
1239|indulgent|(对己)放纵的,(对他人)纵容的：given to indulgence
1240|indurate|铁石心肠的,冷酷无情的：a lack of sympathy,使变硬：physically firm,使习惯于(如艰苦或尴尬之境况)：withstand physical hardship
1241|industrious|勤勉的：diligent
1242|ineffable|难以表达的：incapable expressed
1243|ineluctable|无法逃避的,必然的：not to be avoided
1244|inept|愚笨的,荒谬的：lack of judgment,不恰当的,不合时宜的：not appropriate,不称职的,无能力的：incompetent
1245|inert|(人)懒惰缺乏活力的,(物品)惰性的：sluggish, deficient
1246|inevitable|不可避免的,必然的：incapable avoided
1247|inexorable|无法劝阻的,不为所动的：not persuaded
1248|infamous|臭名昭著的：bad reputation
1249|infatuate|使迷恋：inspire unreasoning love
1250|inferno|大火：fire,地狱：resembles hell
1251|infiltrate|秘密潜入：enter surreptitiously
1252|infinite|无尽的,无限的：no boundaries
1253|infirm|虚弱的：weak in body,不果断的,优柔寡断的：lacking firmness of will
1254|inflame|点燃,燃烧：set on fire,使加剧：more violent
1255|infelicitous|不愉快的,不幸的：unfortunate,不恰当的,不合时宜的：not appropriate
1256|influx|涌入：coming in
1257|infuse|激怒：make furious
1258|infuriate|灌输,使…充满：fill,鼓舞：inspire
1259|ingenious|聪明的,有创造才能的：resourceful, cleverness
1260|ingenuity|独创性,创新性：inventive
1261|ingenuous|天真纯朴的：lacking cunning,坦白的：straightforward
1262|ingest|摄入,咽下：take into body
1263|ingrained|本质的,根深蒂固的：firmly established
1264|ingratiating|讨人喜欢的：winning favor,逢迎的,意在奉承的：gain favor
1265|inherent|内在的,本质的：essential
1266|inimical|带有敌意的：hostility,危及某人利益的,不利的：opposed to interests
1267|inimitable|无法效仿的,独特的：not imitated
1268|iniquity|邪恶,不公正：immorality, injustice
1269|initiate|创造,发动促进：cause beginning,刚入门的新手：person initiation
1270|inkling|轻微暗示,小提示：slight indication,略知：vague notion
1271|innocuous|无害的：no injury,乏味的,不会引起敌意的：not arouse
1272|innovative|创新性的：introducing innovations
1273|inquisitive|过分好奇的：inordinately curious
1274|insensible|无知觉的：lost consciousness,漠不关心的：not responsive,粗俗的,没品味的：lacking in refinement
1275|insensitive|缺乏机智圆滑的,缺乏社交技巧的：lacking tact,不敏感的,麻木的：not responsive
1276|insentient|无感觉的,无知觉的：lacking perception,一知半解的,略懂的：not having a deep understanding
1277|insight|深刻的理解：apprehending nature
1278|insipid|(食品)清淡无味的：lacking favor,平淡的,无聊的：lacking interest
1279|insolent|粗野的,无礼的：rude
1280|insouciant|无忧虑的,不在乎的：free from concern
1281|instate|任命：establish rank
1282|instigate|煽动,激起：urge forward, stir up
1283|instill|慢慢滴入：enter,灌输：impart
1284|institute|创立,制定：establish,机构：organization
1285|insubordinate|不服从权威的：not submissive
1286|insular|(观念、想法等)孤立狭隘的：narrow provincial viewpoint
1287|insulate|使绝缘,使隔离：detached situation
1288|insurgent|叛乱分子：opposes authority
1289|intangible|无法感知的,无形的：capable perceived
1290|integral|构成整体所必需的：essential,完整的：not lacking any part
1291|integrity|正直：adherence moral,完整性：being whole
1292|intelligible|可理解的：being understood
1293|intemperate|无节制的,极端的,不温和的：not temperate
1294|intensify|加强,激化：make intense
1295|inter|埋葬：place in grave
1296|intercessor|调停者：mediates
1297|interdict|禁止：forbid,阻止：stop, seize or interrupt
1298|interim|中间过渡时期,间隔：time between event,暂时的：for the time being
1299|interlock|连锁,连结：joined closely
1300|interminable|无尽头的：no end
1301|intermittent|间歇的,断断续续的：not continuous,不定期的：lacking regularity
1302|interregnum|过渡期：break
1303|interrogate|质问,审问：question formally
1304|intimate|有紧密联系的,亲密无间的：close association,不为人知的：not known,密友：person who has a strong liking,迂回地交流,间接地沟通：communicate indirectly
1305|intimidate|威吓：frighten
1306|intoxicant|使人陶醉的东西(尤指酒精饮料)：intoxicates
1307|intransigent|不妥协的,固执的：refusal to compromise
1308|intrepid|无谓的：resolute fearlessness
1309|intrigue|阴谋：a secret plan,激起…的兴趣：arouse curiosity
1310|intrinsic|固有的,内在的：essential
1311|intuitive|直觉的：by intuition
1312|inundate|淹没：cover with flood
1313|inure|使习惯接受不好的东西：accustom,使坚强：withstand physical hardship
1314|invective|侮辱性的：characterized by insult
1315|inveigh|激烈抗议,表示强烈不满：protest vehemently
1316|inveigle|诱骗：win over by coaxing
1317|inventory|存货清单：list all goods,(包含要点的)简介：short statement
1318|inveterate|积习的：firmly established 
1319|invidious|惹人反感的：cause discontent,羡慕嫉妒恨的：resentment of another’s possessions
1320|invigorate|使精神,使强壮,鼓舞激励：impart vigor
1321|invincible|不可战胜的,不可超越的：incapable conquered
1322|invoke|实施：put into effect,产生,造成：be the cause
1323|irascible|易怒的：easily provoked anger
1324|irate|极其愤怒的：extremely angry
1325|iridescent|五颜六色的：lustrous colors
1326|irk|令人烦恼的事物：source of irritation,使烦恼,使厌倦：irritating
1327|ironclad|非常坚固的,坚不可摧的：unbreakable
1328|irradicable|不能根除的：impossible destroy
1329|irreducible|(数)不可约分的：incapable factored
1330|irrigate|灌溉：supply water,冲洗：flush
1331|irritate|刺激,惹恼：provoke anger
1332|issue|(有争议的)话题,议题：matter that is in dispute,发布(期刊)等：produce and release,(使)流出：flow out
1333|jabber|快而不清楚地说：talk rapidly, indistinctly
1334|jaded|疲惫的：depleted in strength,厌倦的,没兴趣没热情的：patience exhausted
1335|jape|嘲弄：mockingly
1336|jargon|行业术语：specialized or technical language
1337|jarring|刺耳的：discordant,震惊的：strong emotional reaction
1338|jaundice|(因嫉妒或厌世而产生的)偏见：bias
1339|jaunty|轻快呃,活泼的：sprightly
1340|jejune|无趣乏味的：not interesting,幼稚的：annoying qualities children
1341|jettison|丢弃,投弃：cast
1342|jeopardy|危险： risk, danger
1343|jest|轻浮的态度,戏谑：frivolous
1344|jibe|意见一致：agree
1345|jingoist|极端爱国激进分子(通常表现为好战的对外政策)：extreme nationalism belligerent
1346|jitters|紧张,不安：panic, nervousness
1347|jocular|搞笑的,欢乐的：joking, playful
1348|jocund|欢快的,高兴的：sprightly lighthearted
1349|jog|慢跑：movement exercise,唤起：rouse
1350|jolt|突然移动：move sudden,惊吓：unpleasant surprise
1351|jot|简要记录：write briefly
1352|jovial|愉快的：good-mannered, jollity, conviviality
1353|jubilant|喜悦的：joyful
1354|judicious|明智的,慎重的：judgment prudent
1355|juggernaut|无法阻挡的力量的,摧毁一切的强大力量：overwhelming force
1356|ken|视野范围：vision,知道,了解(人或物)：know
1357|kidnap|绑架勒索：detain unlawful force
1358|kindle|点燃：set fire, ignite
1359|kindred|类似的,具有相似或相近的起源、本性或性质的：similar origin
1360|knack|诀窍,聪明的做法：clever
1361|knead|揉捏,塑造：shape by folding
1362|knit|编织(纱线)：interlacing yarn with needles,连接,联系：join closely
1363|knotty|多结的,复杂的,困难的：full of difficulties complications
1364|kudos|名望,名声：fame,夸奖,赞扬：acclaim or praise
1365|labile|易变的,不稳定的：unstable
1366|laborious|勤奋的：industrious,费力的：long, hard work
1367|labyrinthine|迷宫似的,复杂曲折的：extremely complex structure
1368|lacerate|使非常痛苦：cause pain
1369|lackluster|黯淡无光泽的：lacking brightness
1370|laconic|简洁(以至于显得粗鲁或难以理解的)：minimum of words, concise
