ID|word|meaning
2358|catalog|n.目录,系列
2359|epicure|n.美食家
2360|materialize|v.赋予形体,使具体化,实现,出现
2361|filter|v.过滤
2362|timely|adj.适时的,及时的
2363|fathom|v.透彻理解,深入了解
2364|surmount|v.克服,战胜
2365|citation|n.引证,引用文,传票
2366|microorganism|n.微生物,细菌
2367|combustible|adj.易燃的,易激动的
2368|calculating|adj.深谋远虑的,精明的
2369|legacy|n.遗产,遗赠,(事件或历史的)遗留问...
2370|philistine|n.庸人,市侩
2371|veracity|n.真实性,诚实
2372|hyphen|n.连字号,连字符
2373|criterion|n.评判的标准,尺度
2374|flick|v.轻打,挥动
2375|den|n.兽穴,贼窝
2376|grandiose|adj.宏伟的,浮夸的
2377|crag|n.悬崖,峭壁
2378|bugaboo|n.鬼怪
2379|tornado|n.飓风,龙卷风
2380|balmy|adj.(气候)温和的,芳香的
2381|vitiate|v.削弱,损害
2382|contention|n.争论,论点
2383|alert|n.警报
2384|feud|n.宿怨,不和
2385|sully|v.玷污,污染
2386|chef|n.厨师
2387|quest|n.追求,探索,寻找
2388|compulsion|n.强迫,难以抗拒的冲动
2389|arson|n.纵火,放火
2390|verdict|n.裁决,裁定
2391|surrogate|n.替代,代理
2392|convoluted|adj.旋绕的,费解的
2393|empathy|n.同感,同情,共鸣
2394|carouse|n.狂饮寻乐
2395|anemic|adj.贫血的,患贫血症的
2396|remonstrate|v.抗议,规劝
2397|protuberance|n.突起,瘤,结节
2398|mournful|adj.悲伤的
2399|assent|v.同意,赞成
2400|modicum|n.少量,一点点
2401|thrash|v.轻松击败,连续击打,猛烈摆动
2402|bacteria|n.细菌,培养基
2403|logjam|n.浮木阻塞,僵局,困局
2404|unqualified|adj.无资格的,无限制的,绝对的
2405|scourge|v.鞭笞,磨难,惩罚
2406|bedraggled|adj.(衣服、头发等)弄湿的,凌乱不...
2407|cavil|v.挑毛病,吹毛求疵
2408|decorum|n.有礼,得体,庄重
2409|subversive|adj.颠覆性的,破坏性的
2410|reprobate|adj.&n.堕落的(人)
2411|caulk|v.填塞(隙缝使不漏水)
2412|wont|n.习惯,习俗
2413|seasoned|adj.有经验的,训练有素的
2414|outskirts|n.郊区,市郊
2415|addendum|n.补充,附录
2416|fishery|n.渔场,渔业
2417|assured|adj.自信的,确定的
2418|recollection|n.记忆力,记忆中的往事
2419|entrepreneur|n.企业家,创业人
2420|servile|adj.奴性的,百依百顺的
2421|salmon|n.大麻哈鱼,鲜肉色
2422|muscular|adj.肌肉的,强健的
2423|motley|adj.混杂的,杂色的
2424|dent|v.弄凹
2425|mirage|n.幻想,海市蜃楼
2426|cram|v.填塞,塞满,临时死记硬背
2427|transmute|v.变化,变形
2428|excursion|n.短途旅游
2429|coven|n.(尤指十三个)女巫的集会,大聚会
2430|refraction|n.折射
2431|belongings|n.所有物,财产
2432|quisling|n.卖国贼,内奸
2433|primp|v.(尤指对着镜子)精心打扮
2434|elbow|n.肘
2435|inveigh|v.痛骂,抨击
2436|absolute|adj.绝对的,完全的,无条件的
2437|incongruity|n.不协调,不相称
2438|eccentric|n.古怪的人
2439|episode|n.一段情节
2440|boo|v.作嘘声,嘘(某人)用嘘声表示不满、...
2441|bowdlerize|v.删除,删改
2442|colossal|adj.巨大的,庞大的
2443|ennui|v.使无聊
2444|bankrupt|adj.破产的,(名誉)扫地的
2445|singe|v.(轻微地)烧焦,烫焦
2446|protuberant|adj.突出的,隆起的
2447|impertinence|n.无礼,粗鲁
2448|retiring|adj.隐居的,不喜欢社交的
2449|penicillin|n.盘尼西林,青霉素
2450|accrete|v.逐渐增长,添加生长,连生
2451|culpable|adj.应受责备的,难辞其咎的
2452|ford|v.涉水
2453|assume|v.假定
2454|pierce|v.刺透,给…穿孔,给…打眼,(声音)...
2455|disaster|n.灾难,大不幸
2456|artifice|n.巧办法,诡计
2457|trickery|n.欺骗,诡计
2458|inclement|adj.(天气)恶劣的,严寒的
2459|illustrious|adj.著名的,卓越的,杰出的
2460|hemorrhage|n.(尤指大量的)出血,失血
2461|constrain|v.束缚,强迫,限制
2462|shunt|v.使(火车)转到另一轨道,将…转移至...
2463|mallet|n.木槌,大头锤
2464|juvenile|adj.少年的,(行为)幼稚的
2465|fastness|n.要塞,城堡
2466|phoenix|n.凤凰,不死鸟,起死回生的人(或物)
2467|baton|n.指挥棒(指挥家用),警棍
2468|phony|adj.假的,欺骗的
2469|jerk|v.急拉,猛推,使猝然一动
2470|pugnacious|adj.好斗的
2471|desirous|adj.渴望的
2472|makeshift|n.代用品,权宜之计
2473|jaunty|adj.愉快的,满足的
2474|derogatory|adj.贬低的,贬损的
2475|inflate|v.使充气,使膨胀,物价上涨
2476|debonair|adj.风流倜傥的,温文尔雅的
2477|lissome|adj.敏捷的,柔软的,轻盈的
2478|motility|n.运动性
2479|hack|n.雇佣文人,供出租的骑用马
2480|infantile|adj.幼稚的,孩子气的,婴儿期的
2481|manifold|adj.多样的,各种各样的
2482|cuddle|n.&v.搂抱,拥抱
2483|heretic|n.异教徒
2484|hull|v.去(谷物、豆等的)壳
2485|fantasy|n.想象,幻想
2486|linger|v.逗留,留恋
2487|mendacity|n.虚假,撒谎
2488|weary|v.厌烦
2489|lambaste|v.痛打,责骂,训斥
2490|coda|n.乐曲的尾声
2491|stab|v.刺伤,戳
2492|bud|n.芽,花蕾
2493|rescue|n.&v.营救,救援,救助
2494|astrolabe|n.星盘(古代星位观测仪)
2495|desultory|adj.不连贯的,散漫的,漫不经心的
2496|encounter|v.遭遇,遇到
2497|congeal|v.冻结,凝结
2498|infiltrate|v.渗透,渗入
2499|deranged|adj.精神错乱的,有精神病的
2500|porridge|n.麦片粥,粥
2501|epithet|n.(贬低人的)短语或形容词
2502|ingenuous|adj.坦率的,单纯的
2503|backdrop|n.(事情的)背景,背景幕布
2504|ken|n.视野范围,知识范围
2505|perjury|n.伪证,伪证罪
2506|debark|v.下船,下飞机,下车,卸载
2507|compassionate|adj.有同情心的
2508|lark|n.&v.玩乐,嬉耍
2509|unconscionable|adj.无节制的,过度的
2510|convoy|v.护航,护送
2511|ensign|n.(表示国籍的)舰旗,海军少尉
2512|horrific|adj.可怕的,令人震惊的,十分严重的
2513|preamble|n.序文,导言,开场白
2514|smother|v.覆盖,(使)闷死
2515|wiretap|n.窃听器,窃听
2516|commit|v.托付,承诺,犯罪
2517|deaden|v.减低某物的力量或强度
2518|glucose|n.葡萄糖
2519|bullion|n.金条,银条
2520|refugee|n.难民,流亡者
2521|yarn|n.纱线
2522|conservatory|n.温室,音乐学院
2523|gist|n.要点,主旨
2524|gyrate|v.旋转,转动,回旋,(价格、货币等)...
2525|intermission|n.暂停,间歇,幕间休息
2526|vilify|v.辱骂,诽谤
2527|barn|n.谷仓,畜棚,畜舍,机器房
2528|clarify|v.澄清
2529|additive|n.添加剂
2530|conventional|adj.因循守旧的,传统的
2531|belated|adj.来得太迟的
2532|chivalry|n.骑士制度,骑士精神
2533|intervene|v.干涉,介入
2534|bestial|adj.野兽的,残忍的
2535|repugnant|adj.令人厌恶的
2536|scutter|v.疾走
2537|grasping|adj.贪心的,贪婪的
2538|siren|n.汽笛,警报器
2539|procreate|v.生育,生殖
2540|ornithologist|n.鸟类学家,鸟类学者
2541|locust|n.蝗虫
2542|mantle|v.覆盖
2543|impenetrable|adj.不能穿透的,费解的
2544|marsh|n.沼泽,湿地
2545|spoke|n.(车轮上)辐条
2546|jettison|n.抛弃的货物
2547|proclaim|v.声明,宣布,显示
2548|costume|n.服装,剧装
2549|limpid|adj.清澈的,透明的
2550|evolve|v.使逐渐发展,进化
2551|heckle|v.诘问,对…起哄
2552|swell|v.肿胀,增强
2553|offensive|adj.令人不快的,得罪人的,冒犯的,...
2554|lapse|n.失误,(时间等)流逝
2555|florid|adj.华丽的,(脸)红润的
2556|embargo|n.禁运令,封港令
2557|conduct|n.品德,行为kndktv...
2558|nimble|adj.灵巧的,灵活的,机智的
2559|flak|n.高射炮,指责
2560|shanty|n.简陋的小木屋
2561|warranty|n.保证,保修单,有正当理由,批准
2562|moralistic|adj.道学的,说教的
2563|analogous|adj.类似的
2564|prosecution|n.起诉,检举,实行
2565|canto|n.(长诗的)篇
2566|intact|adj.完整的,未动过的
2567|sparse|adj.稀少的,贫乏的
2568|phenomena|n.(复数)现象
2569|arresting|adj.显著的,引人注意的
2570|ire|v.激怒
2571|dynamic|adj.动态的,有活力的
2572|tined|adj.尖端的,有齿的,有叉的
2573|duct|n.管道,槽
2574|slaver|n.口水
2575|dishevel|v.使蓬乱,弄乱
2576|subsistence|n.生存,生计,存在
2577|abstemious|adj.有节制的,节俭的
2578|stanza|n.诗节
2579|installment|n.分期付款
2580|disclose|v.揭露,泄露
2581|hymn|n.赞美诗,圣歌
2582|spongy|adj.海绵般松软而有弹性的
2583|prim|adj.极拘谨的,一本正经的,古板的,...
2584|accountability|n.有责任,有义务
2585|winding|adj.&n.蜿蜒的,迂回的
2586|amateurish|adj.业余爱好的,不熟练的
2587|vengeance|n.报仇,报复
2588|rustle|v.(使某物)发出轻而爽的声音
2589|cavalier|n.骑士,武士
2590|tangle|n.纷乱
2591|solidarity|n.团结,一致
2592|icing|n.糖衣,糖霜
2593|sultry|adj.闷热的,(人)风骚的
2594|donor|n.捐赠者,赠送者,献血者
2595|orchard|n.果园
2596|incandescence|n.白炽,炽热发光
2597|dignitary|n.高贵的人,高官
2598|enslave|v.奴役
2599|restraint|n.克制
2600|folly|n.愚蠢,愚蠢的行为
2601|dwelling|n.住处,居所
2602|dissimulate|v.隐藏,掩饰
2603|divulge|v.泄露,透露
2604|ratification|n.正式批准
2605|ancestry|n.家系
2606|gynaecocracy|n.妇女当政
2607|responsive|adj.敏感的,反应快的
2608|disperse|v.消散,驱散
2609|relenting|adj.减弱的,怜悯的
2610|segment|n.部分
2611|spineless|adj.没骨气的,懦弱的
2612|sere|adj.干枯的,凋萎的
2613|potpourri|n.混杂物,杂烩,集锦,百花香
2614|mutton|n.羊肉
2615|fleet|v.疾驰,掠过
2616|finesse|n.技巧,计谋,手段
2617|violet|n.紫罗兰
2618|coagulation|n.凝固,凝结
2619|ceramic|adj.陶器的
2620|homograph|n.同形异义词
2621|tremendous|adj.惊人的,巨大的
2622|forward|adj.过激的,鲁莽的
2623|brat|n.孩子,顽童
2624|vibrancy|n.生机勃勃,活泼
2625|nethermost|adj.最低的,最下方的
2626|forbearance|n.忍耐,克制
2627|ore|n.矿,矿石
2628|tally|v.(使)一致,符合
2629|adjourn|v.使延期,推迟,休会
2630|pervade|v.弥漫,渗透
2631|cumulus|n.积云
2632|convex|adj.凸出的
2633|malice|n.恶意,怨恨
2634|versemonger|n.拙劣诗人,打油诗人
2635|insomnia|n.失眠症
2636|hysteria|n.歇斯底里,[医]癔病,(一群人的)...
2637|plod|v.沉重缓慢地走,缓慢地进行
2638|inappreciable|adj.微不足道的
2639|inflamed|adj.发炎的,红肿的
2640|glade|n.林中的空地
2641|revelry|n.狂欢
2642|nasal|adj.鼻的,有鼻音的
2643|auricular|adj.耳的,听觉的
2644|grind|v.磨碎,碾碎,把…磨锋利
2645|harsh|adj.严厉的,粗糙的,恶劣的,刺耳的...
2646|riffraff|n.(贬)乌合之众,流氓
2647|exorbitant|adj.过分的,过度的
2648|doyen|n.老前辈,元老
2649|ambivalence|n.矛盾心理
2650|splint|n.(固定断骨的)夹板,托板
2651|extemporaneous|adj.即席的,没有准备的
2652|ornithology|n.鸟类学
2653|dissociation|n.分离,脱离关系
2654|occurrence|n.事件,发生
2655|sling|n.吊腕带,吊索
2656|wince|v.避开,畏缩
2657|sensitive|adj.敏感的
2658|abrogate|v.废止,废除
2659|jaded|adj.疲惫的,厌倦的,(胶卷)暴光过...
2660|tremor|n.震动,轻微地震
2661|ooze|v.渗出,冒出,凸显,洋溢(特性或特点...
2662|impediment|n.妨碍,阻碍物,(言语)障碍
2663|wholesome|adj.促进健康的
2664|octogenarian|n.80～89岁的老人
2665|broil|v.烧烤
2666|rubicund|adj.(脸色)红润的
2667|listless|adj.无精打采的,倦怠的
2668|resonant|adj.(声音)洪亮的,共鸣的
2669|hieroglyphic|n.象形文字
2670|invulnerable|adj.无法伤害的
2671|dismay|v.使…沮丧,使…惊愕
2672|hemophilia|n.血友病,出血不止病
2673|levee|n.堤,堤岸,招待会
2674|sacrilegious|adj.亵渎神圣的
2675|interweave|v.交织,编结
2676|parallel|v.与…相似,与…相当
2677|tag|n.鞋带,附属物,标签
2678|hypothetical|adj.假设的
2679|quibble|n.遁词,吹毛求疵的反对意见
2680|reside|v.居住
2681|armistice|n.休战,停战
2682|coterie|n.(有共同兴趣的)小团体
2683|bliss|n.狂喜,福佑,天赐的福
2684|impolitic|adj.不智的,失策的
2685|impair|v.损害,削弱
2686|pandemic|adj.(病)大范围流行的
2687|convey|v.运载,运送,表达
2688|articulate|v.清楚说话
2689|elixir|n.万灵药,长生不老药
2690|howler|n.愚蠢的错误,低级错误
2691|snug|adj.温暖的,舒适的
2692|vagrancy|n.流浪,漂泊
2693|askew|v.歪斜,弯曲
2694|spectacular|adj.壮观的,引人入胜的
2695|exact|v.强求,索取
2696|carapace|n.(蟹或龟等的)甲壳
2697|venial|adj.(错误等)轻微的,可原谅的
2698|emote|v.有感情地表演
2699|serrate|adj.锯齿状的
2700|uncanny|adj.神秘的,不可思议的
2701|tempest|n.暴风雨,骚动
2702|humdrum|adj.平凡的,单调乏味的,令人厌烦的
2703|ripen|v.使成熟
2704|opalescence|n.(不透明的)乳白光
2705|unflappable|adj.不惊慌的,镇定的
2706|incur|v.招致,遭受
2707|amiable|adj.和蔼的,亲切的
2708|incogitant|adj.无思想的,考虑不周的
2709|dispose|v.使倾向,处理掉
2710|commonwealth|n.共和国,联邦
2711|conviction|n.判罪,坚信
2712|spectator|n.观众
2713|crescendo|n.(音乐)渐强,高潮
2714|forebode|v.预感,凶兆
2715|sizzler|n.炎热天气,大热天
2716|distrait|adj.心不在焉的
2717|exemplary|adj.典型的,示范的
2718|scud|v.疾行,疾驶
2719|empyreal|adj.最高天的,太空的
2720|taboo|n.禁忌
2721|presentation|n.表演,介绍,描述,颁奖典礼,外观
2722|primate|n.灵长类(动物),大主教
2723|withstand|v.顶住,经受住
2724|disband|v.解散
2725|impalpable|adj.无法触及的,不易理解的
2726|thorn|n.刺,荆棘
2727|vanquish|v.征服
2728|meticulous|adj.小心谨慎的,一丝不苟的,注意细...
2729|medley|n.集成曲,混合物,混合泳
2730|incendiary|adj.放火的,纵火的,能引起燃烧的
2731|arbitrate|v.仲裁,公断
2732|inclusive|adj.包括一切费用在内的,首末项包括...
2733|recessive|adj.隐性遗传的,后退的
2734|envision|v.想象,预想
2735|cantankerous|adj.脾气坏的,好争吵的
2736|cohesion|n.内聚力,凝聚力
2737|unprovoked|adj.(生气等)无缘无故的
2738|itinerant|adj.巡回的,流动的
2739|presupposition|n.假设,预想,预设
2740|insularity|n.岛国状态,岛屿生活状况,与外界隔绝...
2741|mast|n.船桅,旗杆
2742|manifestation|n.表明,显示
2743|scrub|v.用力擦洗
2744|assuage|v.缓和,减轻
2745|savvy|adj.有见识和精明能干的
2746|evaluation|n.评价,评估
2747|stodgy|adj.乏味的
2748|tundra|n.冻原,苔原
2749|dermatologist|n.皮肤科医师
2750|entitle|v.使有权(做某事)
2751|shroud|v.覆盖
2752|pivot|v.在枢轴上转动
2753|vex|v.&n.恼火
2754|ethnology|n.人种学,人类文化学
2755|disposable|adj.一次性的
2756|elude|v.逃避,躲避,不为…所记得
2757|enfeeble|v.使衰弱
2758|advisable|adj.适当的,可行的
2759|perspire|v.流汗,出汗
2760|sophism|n.诡辩,诡辩法(术)
2761|assumption|n.设想,夺取
2762|shriek|v.尖叫
2763|transaction|n.办理,交易
2764|penitent|adj.后悔的,悔过的
2765|obsolescent|adj.即将过时的,逐步废弃的
2766|awning|n.遮阳蓬,雨蓬
2767|maneuver|v.操纵,用计策,演习
2768|opprobrious|adj.辱骂的,嘴不干净的,无礼的
2769|scrap|v.废弃
2770|prestigious|adj.有声望的,有威信的,有威望的
2771|crux|n.关键,症结
2772|pharisaic|adj.伪善的,伪装虔诚的
2773|unenlightened|adj.落后的,无知的
2774|roundabout|adj.绕远道的,转弯抹角的
2775|enduring|adj.持续的
2776|rive|v.撕开,使伤心
2777|eviction|n.(对房客或佃户的)驱逐
2778|sidesplitting|adj.令人捧腹大笑的
2779|hem|n.(衣物等的)褶边
2780|disprove|v.证明…有误
2781|monsoon|n.雨季,季风,季风雨
2782|convulsion|n.骚动,痉挛
2783|improvised|adj.临时准备的,即席而作的
2784|grandeur|n.壮丽,宏伟,富丽堂皇
2785|sow|v.播种
2786|rosy|adj.玫瑰色的,乐观的
2787|leeway|n.(可供活动的)余地
2788|wag|n.诙谐幽默者
2789|impromptu|adj.即兴的,事先无准备的
2790|typhoon|n.台风
2791|cliche|n.陈词滥调
2792|rendering|n.演出,翻译
2793|sapient|adj.有智慧的
2794|incubation|n.孵卵期,潜伏期
2795|minatory|adj.威胁的,恫吓的
2796|lament|v.为…悲痛,哀叹,痛惜
2797|enormity|n.严重性,暴行,巨大
2798|angular|adj.有角的,(指人)瘦削的
2799|scrutable|adj.可解读的,可以理解的
2800|delectable|adj.秀色可餐的
2801|lineal|adj.直系的,线形的
2802|synthesis|n.综合,合成
2803|applicant|n.申请人
2804|bemused|adj.茫然的,困惑的
2805|conspectus|n.概要,大纲
2806|dedication|n.题献,奉献
2807|congenital|adj.(病等)先天的,天生的
2808|coffer|n.保险柜
2809|distract|v.分心,转移,困扰
2810|inception|n.开端,开始,取得学位
2811|populous|adj.人口稠密的,人口众多的
2812|glide|v.滑行,滑动
2813|shabby|adj.破烂的,卑鄙的
2814|associate|adj.联合的,合伙的su...
2815|academician|n.院士,学会会员
2816|inadvertently|adv.漫不经心地,疏忽地,非故意地
2817|originality|n.创造性,独特性
2818|declassify|v.撤消密级,对…解密
2819|valve|n.活门,阀门
2820|compendium|n.简要,概略
2821|vital|adj.极其重要的,充满活力的
2822|chipmunk|n.花栗鼠(像松鼠的美洲小动物)
2823|alchemy|n.炼金术
2824|epitaph|n.墓志铭
2825|satire|n.讽刺(作品)
2826|fawn|v.巴结,奉承
2827|excel|v.善于,擅长于
2828|scissor|v.(用剪刀)剪
2829|deputize|v.代理,代表
2830|microscope|n.显微镜
2831|unscrupulousness|n.狂妄,不择手段
2832|clannish|adj.排他的,门户之见的
2833|distinction|n.区别,差别,杰出
2834|tract|n.传单,大片土地
2835|spoil|v.损坏,破坏,溺爱
2836|referee|n.裁判员,仲裁者
2837|mulct|v.处以罚金,抢夺
2838|terminal|n.终点站,终端
2839|pauper|n.贫民,乞丐
2840|gimmick|n.吸引人的花招,噱头
2841|ironic|adj.挖苦的,出乎意料的
2842|libretto|n.(歌剧等)歌词,剧本
2843|homogeneity|n.同种,同质
2844|bail|n.保释金
2845|fag|n.苦工
2846|annul|v.宣告无效,取消
2847|lusty|adj.精力充沛的,健壮的
